id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
13343,BRA,Pará,Bragança,NA,-0.978378,-47.77708,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,4cf8851d-df4d-4040-bbff-35cabc4241e1,2019-10-12T12:58:00,NA,NA,Surveyor,Tamatateua,Child,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,1,2,NA,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,1,NA,0,1,0,1,1,NA,0,,NA,0,0,0,0,0,Em casa,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,NA,,Sufficient,3,3,5,1,3,1,4,3,3,Agree,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Never,0,,0,Confident not,More than few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,12,600,NA,NA,NA,NA,NA,Neither,Slightly better,150,0,1000,Easy,Both,1,5,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA
13344,BRA,Pará,Bragança,NA,-0.978378,-47.77708,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,26185419-487d-4edd-8d06-c8e51da7ac32,2019-10-12T12:58:00,NA,NA,Surveyor,Tamatateua,Child,M,Católico,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,3,NA,1,NA,0,0,2,NA,0,0,0,0,0,0,0,0,1,NA,1,NA,0,1,0,1,NA,,NA,1,0,0,0,0,Casa,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,NA,,Sufficient,5,3,5,3,2,2,5,4,3,Neither,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Never,0,,0,Confident not,More than few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,10,800,2000,NA,NA,NA,NA,Neither,Slightly better,200,0,1000,Fairly easy,Female partner,1,3,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA
13345,BRA,Pará,Bragança,NA,-0.978378,-47.77708,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,bf7fc25c-b4f9-48f2-b6d3-4195c307e5e4,2019-10-12T12:58:00,NA,NA,Surveyor,Tamatateua,Household head,M,Católico,,0,,1,7,40,NA,NA,12,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,0,0,0,,Independently,,1-2 per week,7 per week,Declined slightly,1,1,NA,NA,NA,NA,NA,Not by boat,Improves slightly,1,1,NA,1,NA,0,0,1,NA,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,1,NA,1,NA,0,0,0,0,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,3,4,5,2,3,3,4,5,4,Agree,0,NA,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,,0,0,-1,Disagree,2,Community only,0,1,1,0,1,0,,No management,No management,National Government,No punishment,0,0,0,0,0,Yes,Sometimes,OK,Often,0,,0,Confident not,More than few per week,4,4,4,4,NA,4,5,5,5,,NA,NA,,NA,NA,,NA,10,0,NA,NA,NA,NA,NA,Neither,Slightly better,100,0,0,With difficulty,Myself,1,1,NA,NA,NA,NA,Permitted,,,,,,Permitted,,Not permitted,,,Not permitted,,,,NA
13346,BRA,Pará,Bragança,NA,-0.978378,-47.77708,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,b9117fdc-880a-49b1-9bef-a7a22382010b,2019-10-12T12:58:00,NA,NA,Surveyor,Tamatateua,Spouse,F,Católico,,0,,1,6,50,NA,NA,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,0,0,0,,Independently,,1-2 per week,7 per week,Stayed the same,1,0,NA,0,0,0,NA,Not by boat,Improves slightly,1,1,NA,1,NA,0,0,2,NA,0,0,0,0,1,NA,0,1,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,NA,,NA,0,0,0,0,0,Casa,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,1,3,5,3,2,1,4,4,4,Agree,0,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,1,-1,Strongly disagree,0,Community only,0,1,1,0,1,0,,No management,No management,National Government,Weak,2,0,10,0,0,No management,Sometimes,OK,Often,0,,0,Uncertain,More than few per week,0,2,5,5,NA,3,5,5,5,,NA,NA,,NA,NA,,NA,10,0,NA,0,0,0,NA,Neither,Neither,120,0,0,With difficulty,Male partner,1,3,NA,NA,NA,NA,Permitted,,Permitted,,,,,,Not permitted,Permitted,,Permitted,,,,NA
13347,BRA,Pará,Bragança,NA,-0.978378,-47.77708,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,1edf2896-9259-4e4b-ac5d-546383c9d8f5,2019-10-12T12:58:00,NA,NA,Surveyor,Tamatateua,Household head,F,Católico,,0,,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,0,0,0,,Independently,,3-4 per week,7 per week,Declined slightly,1,0,0,0,0,0,NA,Not by boat,Improves heavily,1,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,1,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,1,3,5,5,3,1,1,2,3,Neither,1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,1,-1,Disagree,1,Community only,0,1,1,0,1,0,,No management,No management,National Government,No punishment,5,0,10,0,0,Unsure,Very often,OK,Sometimes,0,,0,High chance,More than few per week,0,0,0,0,NA,0,4,5,4,,NA,NA,,NA,NA,,NA,15,0,NA,NA,NA,NA,NA,Neither,Neither,100,0,0,With difficulty,Myself,1,2,NA,NA,NA,NA,Permitted,Permitted,Permitted,Unknown,Permitted,Permitted,Permitted,,Not permitted,Permitted,Unknown,Permitted,Permitted,,,NA
13348,BRA,Pará,Bragança,NA,-0.978378,-47.77708,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,d93c2842-d3af-4707-872d-374aae2749c6,2019-10-12T12:58:00,NA,NA,Surveyor,Tamatateua,Spouse,M,Evangélico,,0,,1,6,40,NA,NA,NA,NA,NA,NA,12,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,2,NA,0,NA,0,0,0,1,NA,,NA,0,0,0,0,0,,NA,1,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,NA,,Tight,2,3,5,1,4,1,3,3,3,Neither,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Never,0,,0,Uncertain,More than few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,15,500,2000,NA,NA,NA,NA,Neither,Neither,110,0,0,Fairly easy,Myself,1,3,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA
13349,BRA,Pará,Bragança,NA,-0.978378,-47.77708,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,a023dcac-cd3e-433d-85fd-8f933dc69c7c,2019-10-12T12:58:00,NA,NA,Surveyor,Tamatateua,Spouse,F,Ateu,,0,,1,8,40,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,NA,NA,0,NA,NA,,Independently,,5-6 per week,7 per week,Stayed the same,1,NA,NA,NA,NA,NA,NA,Not by boat,Improves slightly,0,NA,NA,1,NA,0,0,1,NA,1,NA,0,1,1,NA,0,0,0,0,0,0,0,0,1,NA,0,1,0,NA,0,NA,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,3,3,5,1,1,2,5,5,5,Neither,1,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,NA,0,Neither,,Community only,0,0,1,0,0,0,,No management,No management,No enforcement system,No management,0,0,0,0,0,No management,No regulations,Good,,0,,0,Uncertain,More than few per week,0,0,0,0,NA,0,3,3,4,,NA,NA,,NA,NA,,NA,10,0,NA,5,70,NA,NA,Neither,Neither,100,0,0,Fairly easy,Male partner,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA
13350,BRA,Pará,Bragança,NA,-0.985556,-46.75,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,4ec50a75-0ce5-4eb2-8c98-1e681dc399ca,2019-10-12T17:20:00,NA,NA,Surveyor,Americano,,M,Evangélico,,0,,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,0,8,,Enterprise owner,,1-2 per week,3-4 per week,Declined slightly,NA,NA,NA,NA,NA,NA,NA,Not by boat,Improves slightly,1,0,1,0,1,0,1,1,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,na gaveta,1,1,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,1,alimentação,Tight,3,2,4,2,5,3,2,2,2,Neither,1,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,-1,,NA,NA,-1,Neither,0,Don't know,1,1,1,0,0,0,,Neither,Neither,National Government,No punishment,5,0,0,0,0,Yes,Often,Good,Sometimes,0,,0,Confident not,More than few per week,3,0,3,2,NA,0,1,1,0,,NA,NA,,NA,NA,,NA,21,0,1000,6,90,0,0,Slightly worse,Slightly better,119,12,NA,Easy,Myself,1,1,NA,NA,NA,NA,,Unknown,,,,,Permitted,,,Unknown,Unknown,Not permitted,Permitted,,,NA
13351,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,5d2705a8-15f7-4bb2-8d0c-079b222eb071,2019-10-12T17:20:00,NA,NA,Surveyor,Castelo,Spouse,F,Católico,,0,,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,0,1,0,0,,Independently,,3-4 per week,5-6 per week,Improved slightly,1,0,0,0,0,0,NA,Collective,Improves slightly,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,NA,0,0,0,0,0,1,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,vizinho,1,combustível,Sufficient,3,3,4,3,4,3,4,3,3,Agree,1,0,-1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,-1,,NA,NA,-1,Neither,0,Don't know,1,1,1,0,0,0,,Neither,Neither,National Government,Strong,2,0,0,0,0,Yes,Rarely,OK,Never,0,,0,Confident not,Few per week,3,0,3,4,NA,0,3,3,3,,NA,NA,,NA,NA,,NA,4,20,800,6,60,0,0,Slightly better,Slightly better,80,30,70,Easy,Both,0,NA,NA,NA,NA,NA,,Unknown,,,,,Not permitted,,,Unknown,Unknown,Not permitted,Unknown,,,NA
13352,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,3cf76a56-4cc8-422b-bee1-abd4abe2fc20,2019-10-12T17:20:00,NA,NA,Surveyor,Castelo,,M,Católico,,0,,-1,NA,NA,NA,NA,12,30,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,12,20,4,1,0,4,1,NA,,Enterprise owner,,1-2 per week,5-6 per week,Improved slightly,1,1,0,0,0,1,NA,Employee,Improves slightly,1,1,NA,0,1,0,1,1,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,patrão,0,,Sufficient,3,3,3,3,3,3,3,3,3,Neither,1,0,-1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,-1,,NA,NA,-1,Neither,0,No restrictions,1,1,1,0,0,0,,Neither,Neither,National Government,No management,2,0,0,0,0,Yes,Never,Good,Sometimes,0,,0,Confident not,Few per week,3,0,0,0,NA,0,0,0,0,,NA,NA,,NA,NA,,NA,4,1500,2000,96,1000,NA,NA,Slightly better,Slightly better,200,500,600,Easy,Myself,0,NA,NA,NA,NA,NA,,Unknown,,,,,Permitted,,,Permitted,Permitted,Not permitted,Unknown,,,NA
13353,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,295c9a01-4a44-4814-8e44-5e41484b5ff4,2019-10-12T17:20:00,NA,NA,Surveyor,Castelo,Household head,M,Católico,,0,,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,1,1,2,2,NA,,Independently,,3-4 per week,7 per week,Improved slightly,1,1,0,0,0,0,NA,Own,Declines a lot,1,1,NA,0,0,0,1,1,NA,0,1,0,0,0,1,1,NA,0,0,0,0,0,0,1,NA,0,1,0,1,1,NA,NA,,NA,1,NA,NA,NA,NA,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,patrão,0,,Sufficient,5,2,5,1,5,3,5,1,2,Agree,1,0,1,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,1,caica  rede 18 mm proibido,1,1,-1,Agree,0,No restrictions,1,1,1,0,0,0,,Agree,Neither,National Government,Severe,8,0,10,0,0,Yes,Often,Good,Never,0,,0,Confident not,More than few per week,4,4,4,4,NA,0,4,4,5,,NA,NA,,NA,NA,,NA,3,20,800,6,100,NA,NA,Slightly better,Slightly better,15,30,40,Easy,Both,1,1,NA,NA,NA,NA,Not permitted,Unknown,Unknown,Permitted,Permitted,Unknown,Not permitted,Not permitted,Not permitted,Permitted,Unknown,Not permitted,Unknown,Not permitted,rede de apoito...fuçarca,NA
13354,BRA,Pará,Bragança,NA,-0.985556,-46.75,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,976fdee5-3b59-4bd1-b080-60a7f664e567,2019-10-12T17:31:00,NA,NA,Surveyor,Americano,Child,M,Católico,,0,,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,NA,NA,NA,1,NA,,Independently,,1-2 per week,3-4 per week,Declined slightly,NA,NA,NA,NA,NA,NA,NA,Own,Declines slightly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,,0,NA,1,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,4,4,4,4,4,4,4,4,4,Agree,0,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,10,,NA,NA,NA,NA,1,1,Ter mais dinheiro para os pescadores,Agree,Agree,National Government,,NA,NA,NA,NA,NA,,Sometimes,Rather bad,Sometimes,0,,0,Confident not,Few,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,30,120,600,14,120,NA,NA,Much worse,Slightly worse,75,0,80,With difficulty,Female partner,1,5,NA,NA,NA,NA,,,,,,,,,,,Unknown,Unknown,Unknown,,,NA
13355,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,825c9f7a-d5b4-47fa-aefd-e81cd71feadf,2019-10-12T17:31:00,NA,NA,Surveyor,Castelo,Spouse,F,Católico,,1,,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,1,NA,,Salaried laborer,,5-6 per week,5-6 per week,Declined slightly,0,0,1,0,0,0,NA,Collective,Declines slightly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,,Tight,4,4,4,4,4,4,4,4,4,Neither,1,0,-1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,-1,,NA,NA,-1,Agree,10,Community only,1,1,1,1,1,1,Pescar mais peixes,Agree,Agree,National Government,Weak,0,0,0,5,5,Yes,Sometimes,Rather bad,Often,0,,0,Confident not,Few per week,4,4,4,4,NA,4,4,4,4,,NA,NA,,NA,NA,,NA,6,10,400,14,70,NA,NA,Neither,Neither,10,0,0,With difficulty,Both,1,3,NA,NA,NA,NA,,Unknown,,,,,Unknown,,,Unknown,Unknown,Unknown,Unknown,,,NA
13356,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,72c1f239-4931-4343-8ef7-97ac015da2e8,2019-10-12T17:31:00,NA,NA,Surveyor,Castelo,Household head,M,Católico,,0,,1,NA,NA,NA,NA,6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,autônomo,12,50,1,NA,NA,NA,1,NA,,Independently,,1-2 per week,3-4 per week,Declined slightly,1,0,1,1,0,0,NA,Own,Declines slightly,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,,Tight,2,2,2,2,2,2,2,2,2,Agree,0,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,7,,NA,NA,NA,NA,1,1,Trazer renda para a comunidade,,,National Government,,NA,NA,NA,NA,NA,,Sometimes,OK,Often,0,,0,Confident not,Few per week,2,4,4,4,NA,NA,4,4,4,,NA,NA,,NA,NA,,NA,10,50,300,14,70,NA,NA,Neither,Neither,45,0,150,With difficulty,Myself,1,2,NA,NA,NA,NA,,,,,,,,,,,Unknown,Unknown,Unknown,,,NA
13357,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,50eb2c4f-83db-4c69-b2c0-24ecd46daa26,2019-10-12T17:31:00,NA,NA,Surveyor,Castelo,Household head,M,Católico,,0,,1,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,3,1,NA,NA,1,NA,,Independently,,1-2 per week,3-4 per week,Declined a lot,0,1,1,1,NA,0,NA,Own,Declines a lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,,Tight,3,2,2,4,NA,2,2,2,4,Agree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,NA,-1,Agree,5,Community only,1,1,1,1,1,1,Proteção  dos peixes,Agree,Agree,National Government,Weak,5,7,7,8,7,Yes,Sometimes,OK,Often,0,,0,Confident not,Few,4,4,4,4,NA,2,2,2,4,,NA,NA,,NA,NA,,NA,30,15,1800,14,70,NA,NA,Neither,Neither,85,0,150,With difficulty,Female partner,1,2,NA,NA,NA,NA,,Permitted,,,,,Unknown,,,Permitted,Not permitted,Permitted,Permitted,,,NA
13358,BRA,Pará,Bragança,NA,-0.978378,-47.77708,RESEX Caeté-Taperaçu,41807,NA,NA,NA,brazil1@rare.org,555abf7e-37d9-4c63-864e-604ec62d8e9b,2019-10-12T17:31:00,NA,NA,Surveyor,Tamatateua,Household head,F,Católico,,0,,1,8,50,NA,NA,6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,2,NA,NA,1,NA,,Independently,,1-2 per week,3-4 per week,Declined slightly,1,0,0,0,0,0,NA,Not by boat,Declines a lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,0,0,0,0,0,,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,,Tight,2,2,4,4,2,2,4,2,4,Neither,1,0,1,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,1,caranguejo,0,0,-1,Agree,10,No restrictions,1,1,1,1,1,1,Vai haver maior fiscalização dos pescadores,Agree,Agree,National Government,Moderate,6,0,7,7,7,No management,Often,OK,Often,0,,0,Confident not,Few per month,2,2,4,4,NA,2,4,4,4,,NA,NA,,NA,NA,,NA,4,0,900,NA,NA,5,10,Slightly better,Slightly better,85,15,30,With difficulty,Myself,1,3,NA,NA,NA,NA,Permitted,Permitted,Unknown,Permitted,,Unknown,Unknown,Unknown,Not permitted,Permitted,Not permitted,Unknown,Permitted,,,NA
