id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
16782,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,18cba8cd-c423-4dc1-9034-b308b4e10f81,2020-09-15T04:07:19,2020-09-08T03:43:59,2020-09-11T23:12:16,RARE,Section 1,Household head,M,Christian,,0,,1,12,50,NA,NA,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,0,0,,Independently,,Once or never,1-2 per week,Declined a lot,1,0,1,1,1,0,0,Collective,Declines a lot,0,1,NA,0,0,0,1,1,NA,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,0,1,NA,,NA,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,6,6,4,4,4,4,4,4,4,Strongly disagree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,pwoaren mwahmw,NA,NA,1,Strongly agree,10,na,NA,1,1,1,1,-1,,Disagree,Disagree,Subnational Government,na,0,0,0,0,0,Unsure,Very often,OK,Never,0,,0,Not confident,Few per week,4,2,4,4,NA,0,2,4,4,go up,0,NA,extremely wrong,10,0,,1,20,300,800,1,800,0,0,Slightly better,Much better,20,20,20,Easy,Both,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16783,FSM,Pohnpei,Kitti,NA,6.837177,158.215215,Kitti,0,Proposed,NA,,fsm1@rare.org,8150c45d-0523-4394-acee-9219f58c4994,2020-09-15T04:07:35,2020-09-08T04:03:50,2020-09-11T23:11:54,RARE,Section 2,Household head,M,Christian,,0,,1,12,50,NA,NA,12,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,0,0,,Independently,,Once or never,1-2 per week,Declined a lot,0,0,1,1,1,0,0,Collective,Stays the same,0,1,NA,0,1,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,4,4,4,4,4,4,Strongly agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,kioak,NA,NA,0,Strongly agree,10,na,NA,1,1,1,1,0,,Disagree,Disagree,Subnational Government,na,0,0,0,0,0,na,Sometimes,OK,Never,0,,0,Not confident,Few per week,1,1,4,4,NA,0,4,4,4,go up,0,NA,extremely wrong,10,-1,,1,30,200,200,1,200,0,0,Slightly better,Much better,20,0,20,Easy,Myself,0,NA,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16784,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,f5de8dad-76f5-4216-8a5d-03fe7fb5dc5f,2020-09-15T04:08:21,2020-09-08T04:28:37,2020-09-11T23:11:23,RARE,Section 1,Household head,M,Christian,,0,,1,3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,50,,NA,NA,1,0,0,1,0,0,,Independently,,Once or never,1-2 per week,Declined a lot,1,0,1,1,0,0,0,Own,Declines slightly,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,4,4,4,4,4,4,Strongly agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,,NA,NA,0,Strongly agree,10,na,NA,1,1,1,1,0,,,Disagree,Subnational Government,na,0,0,0,0,0,na,Never,OK,Never,0,,0,Not confident,Few per week,4,4,4,4,NA,0,4,4,4,go up,0,NA,extremely wrong,10,-1,,1,20,60,200,1,60,0,0,Neither,Much better,20,20,20,Easy,Both,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16786,FSM,Pohnpei,Kitti,NA,6.837177,158.215215,Kitti,0,Proposed,NA,,fsm1@rare.org,e890b825-9cae-4170-a3b8-33c357af4673,2020-09-15T04:08:56,2020-09-06T18:23:42,2020-09-11T23:18:59,RARE,Section 2,Spouse,F,Christian,,0,,1,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,1,0,0,,Independently,,Once or never,More than 1-2 times per week,Stayed the same,0,0,0,1,0,0,0,Own,Stays the same,0,0,0,1,NA,0,0,2,NA,1,NA,0,0,1,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,4,4,6,4,6,4,Strongly agree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,,NA,NA,-1,Agree,10,na,NA,1,1,1,-1,0,,Agree,Agree,Subnational Government,na,0,0,0,0,0,na,Sometimes,OK,Never,0,,0,Not confident,Few per week,4,4,4,4,NA,4,4,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,60,600,NA,1,900,0,0,Neither,Neither,20,60,60,Easy,Both,1,2023,Section 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16788,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,8c618473-b7b4-4dff-9bc5-f893889e2c6f,2020-09-17T02:41:16,2020-09-14T18:59:03,2020-09-14T19:40:38,RARE,Section 3,Household head,M,Christian,,0,,1,12,20,NA,NA,9,30,NA,NA,NA,NA,9,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times per month,A few times per month,Declined slightly,0,0,1,0,0,0,0,Own,Declines slightly,0,1,NA,1,NA,0,1,0,1,0,1,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,2,2,4,4,4,4,4,2,4,Agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwanger,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Laid en kak koanoainoaila pwe en kak mioahla mwahmw,Disagree,Disagree,Subnational Government,na,NA,1,0,1,1,Yes,Often,Rather bad,Never,0,,0,Uncertain,More than few per week,4,2,4,4,NA,0,3,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,500,300,NA,8,50,NA,NA,Slightly better,Much better,50,40,30,Fairly easy,Male partner,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16789,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,26633584-d3b9-427d-b0a2-ef5886e30610,2020-09-17T02:41:30,2020-09-14T17:39:36,2020-09-14T18:58:55,RARE,Section 3,Child,M,Christian,,0,,1,12,10,NA,NA,NA,20,NA,NA,NA,30,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,NA,NA,2,NA,NA,,Independently,,1-2 per week,1-2 per week,Stayed the same,0,0,1,0,0,0,0,Collective,Stays the same,1,0,1,1,NA,0,1,1,NA,5,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,6,4,2,6,6,4,Agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,wehi,NA,NA,0,Agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,Subnational Government,na,NA,0,0,0,0,No,Sometimes,Good,Never,0,,0,Not confident,More than few per week,4,4,4,4,NA,0,3,4,4,go up,0,NA,extremely wrong,10,0,,1,60,800,1500,12,250,NA,NA,Slightly better,Much better,300,100,200,Easy,Male partner,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16790,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,5ebff2e1-d147-47b5-a2e5-536662814371,2020-09-17T02:41:43,2020-09-14T01:21:59,2020-09-14T01:59:04,RARE,Section 3,Child,M,Christian,,0,,1,12,20,NA,NA,NA,NA,NA,NA,6,30,8,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,NA,NA,2,NA,NA,,Independently,,1-2 per week,1-2 per week,Declined slightly,0,0,1,0,0,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,1,0,1,1,NA,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,0,1,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,,Tight,2,3,4,4,4,3,3,3,4,Disagree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwomwmei,NA,NA,0,Agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,Subnational Government,na,0,0,0,0,0,Yes,Very often,Good,Never,0,,0,Not confident,More than few per week,2,2,4,4,NA,0,3,3,4,go up,0,NA,extremely wrong,10,1,1. Non-sanction,1,100,800,2000,12,200,NA,NA,Slightly better,Much better,300,100,35,Easy,Male partner,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16791,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,aadc07b8-c56b-44ef-83f4-32bc35e6ff8f,2020-09-17T02:42:22,2020-09-14T00:34:09,2020-09-14T01:08:33,RARE,Section 3,Child,M,Christian,,0,,1,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,,Independently,,A few times per month,1-2 per week,Declined slightly,0,0,1,0,0,0,0,Collective,Declines slightly,0,1,NA,0,1,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,3,6,4,4,4,3,3,2,4,Agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwanger,NA,NA,0,Agree,10,na,NA,1,1,1,-1,0,,Agree,Agree,Subnational Government,na,0,0,0,0,0,Yes,Never,Good,Never,0,,0,Not confident,Few per month,2,2,4,4,NA,0,3,4,4,go up,0,NA,extremely wrong,10,1,1. Non-sanction,0,100,NA,200,NA,NA,NA,NA,Slightly better,Much better,60,40,20,Fairly easy,Female partner,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16792,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,ccf333ec-23d5-4b3b-a1d3-ca383a080e40,2020-09-17T02:43:33,2020-09-13T23:18:09,2020-09-14T00:02:02,RARE,Section 3,Household head,M,Christian,,0,,1,12,40,NA,NA,12,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times per month,A few times per month,Declined slightly,0,0,1,0,0,0,NA,Not by boat,Declines slightly,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,,Sufficient,6,2,4,4,4,2,2,2,4,Agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwomwmei,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Epwelpe en kak kehlail sang me mie,Disagree,Disagree,Subnational Government,na,0,0,0,0,0,Yes,Often,Good,Never,0,,0,Not confident,Few per month,2,2,4,4,NA,0,4,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,100,300,500,12,60,NA,NA,Slightly better,Slightly better,90,60,20,Fairly easy,Male partner,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16793,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,10b2910c-5b2a-4b7a-9415-1b6d3d5465b5,2020-09-17T02:43:46,2020-09-13T21:55:24,2020-09-13T22:43:50,RARE,Section 3,Household head,M,Christian,,0,,1,12,10,NA,NA,7,20,NA,NA,NA,NA,9,70,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times per month,A few times per month,Declined a lot,0,0,1,0,1,0,NA,Collective,Declines slightly,0,1,NA,2,NA,0,1,1,NA,1,NA,0,1,0,1,1,NA,1,NA,1,NA,0,1,0,1,0,1,1,NA,0,1,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,Sufficient,2,3,4,4,4,3,2,2,4,Neither,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwomwmei,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Kakehloapoan   kosoned en kak  kehlail,Disagree,Disagree,Subnational Government,na,0,0,0,8,6,Unsure,Very often,Good,Never,0,,0,Not confident,More than few per week,2,4,4,4,NA,0,3,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,400,600,600,12,150,NA,NA,Slightly better,Slightly better,50,250,30,Fairly easy,Male partner,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16794,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,69a079ca-2c31-4ac7-889d-0847d9184df7,2020-09-17T02:44:14,2020-09-13T20:18:10,2020-09-13T21:28:29,RARE,Section 3,Child,M,Christian,,0,,1,12,10,NA,NA,9,20,NA,NA,6,30,9,40,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,NA,NA,NA,,Independently,,A few times per month,A few times per month,Declined slightly,0,0,1,0,0,0,0,Own,Declines slightly,0,1,NA,1,NA,0,1,1,NA,1,NA,0,1,1,NA,1,NA,1,NA,1,NA,0,1,1,NA,0,1,4,NA,1,NA,NA,,NA,1,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,"gas, padiri,sika",Sufficient,3,3,4,4,4,4,4,2,4,Neither,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwomwmei,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Mwahmw en kak pwuroang totohla oh lapalahla,Disagree,Disagree,Subnational Government,na,0,0,0,5,9,No,Sometimes,Rather bad,Never,0,,0,Not confident,Few per week,2,2,4,4,NA,0,4,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,60,NA,800,NA,NA,NA,NA,Slightly better,Slightly better,500,800,80,Easy,Male partner,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16795,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,1840a331-805f-4393-9b0b-4e9d712cbd96,2020-09-17T02:44:28,2020-09-13T18:20:50,2020-09-13T19:14:38,RARE,Section 3,Child,M,Christian,,0,,1,12,40,NA,NA,9,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times per month,A few times per month,Declined slightly,0,0,1,0,0,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,1,1,NA,1,NA,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,0,1,NA,,NA,1,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,Sufficient,3,3,4,4,4,4,3,3,4,Agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,wehi,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Mwamw en kak totohla,Disagree,Disagree,Subnational Government,na,0,10,0,10,4,Yes,Never,Rather bad,Never,0,,0,Not confident,More than few per week,2,2,4,4,NA,0,3,4,4,go up,0,NA,extremely wrong,10,0,,1,80,200,400,12,200,NA,NA,Slightly better,Much better,80,30,20,Fairly easy,Both,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16796,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,fe291a96-f502-4908-8ca5-b30c587ea453,2020-09-17T03:00:12,2020-09-09T22:13:30,2020-09-10T00:04:02,RARE,Section 3,Household head,M,Christian,,0,,1,12,30,NA,NA,NA,NA,NA,NA,8,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times per month,A few times per month,Declined a lot,0,0,1,0,0,0,0,Collective,Declines slightly,0,0,1,1,NA,0,1,0,1,0,1,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,NA,1,NA,0,1,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,2,2,4,4,4,3,2,3,4,Neither,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwomw mei,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Mwahmw en kak totohla,Disagree,Disagree,Subnational Government,na,NA,NA,0,0,0,Unsure,Never,Rather bad,Never,0,,0,Very not confident,Few per month,2,2,5,5,NA,0,3,3,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,50,200,200,6,80,NA,NA,Slightly better,Slightly better,60,100,40,Fairly easy,Both,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16797,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,92d73e38-1ae5-4b06-ab79-ea5f8eb2f15b,2020-09-17T03:12:16,2020-09-09T20:47:49,2020-09-09T22:11:49,RARE,Section 3,Household head,M,Christian,,0,,1,12,20,NA,NA,12,30,NA,NA,NA,NA,12,50,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times per month,A few times per month,Declined slightly,0,0,1,0,0,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,1,1,NA,1,NA,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,1,NA,NA,,NA,1,0,0,1,0,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,Sufficient,4,5,4,4,4,2,3,4,4,Neither,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwomwmei,NA,NA,1,Agree,10,na,NA,1,1,1,-1,1,Mwahmw en kak totohla oh lapalala,Disagree,Disagree,Subnational Government,na,0,0,0,2,2,Yes,Sometimes,Good,Never,0,,0,Not confident,More than few per week,4,3,4,4,NA,0,3,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,200,100,200,NA,NA,NA,NA,Slightly better,Slightly better,60,80,30,Easy,Both,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16798,FSM,Pohnpei,Kitti,NA,6.870667,158.184101,Kitti,0,Proposed,NA,,fsm1@rare.org,326abd73-6c43-48ff-ba4a-926b2ac61fc6,2020-09-17T03:12:32,2020-09-08T22:52:47,2020-09-09T01:37:54,RARE,Section 3,Child,M,Christian,,0,,1,8,20,NA,NA,12,30,NA,NA,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times per month,A few times per month,Declined slightly,0,0,1,0,0,0,NA,Collective,Declines slightly,0,1,NA,0,1,0,1,1,NA,0,1,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,1,NA,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Insufficient,4,2,4,6,4,2,2,3,4,Disagree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,mwanger,NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Anahnoapoan kosoned kehlail en mioa pwe mwahmw en kak totohla,Disagree,Disagree,Subnational Government,na,0,0,0,2,2,Unsure,Sometimes,Rather bad,Never,0,,0,Uncertain,More than few per week,2,2,4,4,NA,0,3,4,4,go up,0,NA,extremely wrong,10,1,1. Non-sanction,1,150,300,400,6,150,NA,NA,Slightly better,Slightly better,200,60,70,With difficulty,Male partner,1,2023,Section 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
