id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
10759,HND,Cortés,Omoa,NA,15.679085,-88.139079,Omoa,42345,Proposed,1,Proposed,mar@rare.org,377d1f21-30f5-4db3-bb72-6ff9ff0015bd,2019-11-13T09:46:03,2019-11-13T09:45:59,2019-11-13T09:46:03,Other,Masca,Household head,M,Christian,,1,masca,1,NA,NA,NA,NA,12,80,NA,NA,NA,NA,6,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,3,0,0,0,1,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,0,1,0,1,0,0,0,Own,Improves slightly,0,1,NA,1,NA,0,0,2,NA,0,0,0,0,2,NA,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,5,5,5,5,5,5,5,5,5,Disagree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,1,Producción de peces,,,Subnational Government,,NA,NA,NA,NA,NA,,Often,Rather bad,Often,1,Some months,1,Very confident not,More than few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,30,100,3750,0,0,1,100,Much worse,Slightly better,2000,0,1000,Fairly easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10774,HND,Cortés,Omoa,NA,15.679085,-88.139079,Omoa,42345,Proposed,1,Proposed,mar@rare.org,69b9df7f-0312-4d7c-9aee-cc7aa9c3f0c4,2019-11-13T09:53:18,2019-11-13T09:53:12,2019-11-13T09:53:18,Other,Masca,Spouse,F,Christian,,1,masca,1,NA,NA,NA,NA,12,50,NA,NA,12,30,12,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,0,0,0,0,1,0,sale de paseo,Independently,,A few times,A few times per month,,1,1,0,0,0,0,0,Collective,Improves slightly,0,0,0,1,NA,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,no tiene,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Tight,5,3,3,5,5,5,3,3,2,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,1,El pescado aumenta mas,,,Fisheries Management Body,,NA,NA,NA,NA,NA,,Sometimes,Rather bad,Sometimes,1,Some months,0,Uncertain,Few per month,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,5,10,1250,0,0,3,1000,Slightly better,Much better,700,200,200,With great difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10809,HND,Islas de la Bahía,Guanaja,NA,16.502378,-85.87386,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,d6bd97aa-2b1b-45fd-8b20-75b355947418,2019-11-13T10:05:08,2019-11-13T10:05:04,2019-11-13T10:05:08,Community Member,Mangrove Bight,Household head,M,Christian,,1,ISLAS DE LA BAHIA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,comerciante individual,12,55,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,1,NA,1,NA,0,1,0,1,1,NA,1,NA,0,1,0,1,0,1,1,NA,1,NA,0,1,1,NA,NA,,NA,1,0,NA,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,1,1,1,1,1,1,1,1,1,Strongly agree,0,1,1,Not permitted,Not permitted,Not permitted,Not permitted,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,Strongly agree,10,No restrictions,NA,1,1,1,1,1,Se obtienen beneficios para los pescadores,,,Subnational Government,Weak,2,1,10,NA,1,Yes,Often,Good,Never,0,,0,Confident not,Few,5,5,5,5,NA,NA,NA,NA,5,3. La captura de los pescadores aumentará,1,1,4. Muy malo,8,0,,1,NA,NA,30000,2,6000,0,0,,,3000,600,1600,Easy,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10824,HND,Islas de la Bahía,Guanaja,NA,16.441883,-85.887438,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,7c25b6da-dca1-45f6-b677-563ccecb6c9c,2019-11-13T10:13:25,2019-11-13T10:13:21,2019-11-13T10:13:25,Community Member,El Cayo,Household head,M,Christian,,1,ISLAS DE LA BAHIA,1,NA,NA,NA,NA,8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,50,,NA,NA,1,0,0,1,0,0,,Salaried laborer,,Once or never,1-2 per week,Declined slightly,1,0,0,0,0,0,0,Employee,Declines a lot,0,1,NA,1,NA,0,1,2,NA,0,1,0,1,1,NA,0,1,0,1,0,1,1,NA,0,1,0,1,0,1,1,NA,NA,,NA,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"compra de cordel, hielo, anzuelos",Tight,2,1,2,2,1,2,1,2,1,Strongly agree,1,1,1,Not permitted,Not permitted,Not permitted,Not permitted,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,Strongly agree,10,No restrictions,NA,1,1,1,1,1,Se beneficia la comunidad pesquera,,,Subnational Government,Weak,3,2,9,NA,0,Yes,Sometimes,OK,Sometimes,0,,0,High chance,Few,5,5,5,5,NA,5,5,5,5,3. La captura de los pescadores aumentará,0,NA,3. Moderadamente malo,8,0,,1,13,120,7500,15,4900,0,0,Much worse,Much worse,3600,650,1300,With difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10825,HND,Islas de la Bahía,Guanaja,NA,16.448128,-85.891492,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,f69c4fd6-060c-4110-bd89-a6d2095dd9f9,2019-11-13T10:13:38,2019-11-13T10:13:33,2019-11-13T10:13:38,Community Member,El Pelicano,Household head,M,Christian,,1,ISLAS DE LA BAHIA,1,NA,NA,NA,NA,8,70,NA,NA,NA,NA,NA,NA,NA,NA,4,30,NA,NA,NA,NA,,NA,NA,1,0,0,1,0,0,,Salaried laborer,,Once or never,A few times per month,Stayed the same,1,0,0,0,0,0,0,Collective,Declines a lot,0,0,1,0,1,0,1,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,0,1,0,1,0,1,0,1,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,Insufficient,1,2,2,2,1,1,2,1,1,Strongly agree,1,1,1,Not permitted,Not permitted,Not permitted,Not permitted,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Strongly agree,10,No restrictions,NA,1,1,1,0,0,,,,Subnational Government,Weak,4,3,1,NA,0,Yes,Sometimes,Rather bad,Sometimes,1,Some months,0,High chance,Few,5,5,5,5,NA,5,5,5,5,3. La captura de los pescadores aumentará,0,NA,4. Muy malo,7,0,,1,8,95,3750,15,2900,0,0,Much worse,Much worse,1200,300,800,With great difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10865,HND,Islas de la Bahía,Guanaja,NA,16.502378,-85.87386,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,a9c066de-e056-46f2-a55f-edf8ef51ae38,2019-11-13T10:24:50,2019-11-13T10:24:46,2019-11-13T10:24:50,Community Member,Mangrove Bight,Spouse,F,Christian,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,100,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,NA,1,0,0,0,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,1,1,1,1,5,3,3,3,3,Neither,0,1,1,Not permitted,Not permitted,Permitted,Not permitted,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,Neither,10,Community only,NA,1,1,1,1,0,,,Neither,Subnational Government,No punishment,1,1,0,NA,0,Unsure,Rarely,Good,Never,0,,0,Confident not,Few,5,5,5,5,NA,NA,NA,NA,5,3. La captura de los pescadores aumentará,0,NA,4. Muy malo,2,0,,1,NA,NA,7500,0,0,0,0,,,3000,1500,0,Easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10895,HND,Islas de la Bahía,Guanaja,NA,16.441883,-85.887438,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,7feb690e-3e7d-43c5-9b3e-92efad89b054,2019-11-13T10:36:09,2019-11-13T10:36:05,2019-11-13T10:36:09,Community Member,El Cayo,Spouse,F,Christian,,0,,0,NA,NA,NA,NA,NA,NA,8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Salaried laborer,,Once or never,More than 1-2 times per week,Stayed the same,0,1,0,0,NA,0,0,Employee,Stays the same,1,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,2,NA,NA,,NA,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,1,1,1,4,4,4,2,1,3,Neither,1,0,0,,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Disagree,,Community only,NA,1,1,NA,1,0,,,,Subnational Government,No punishment,NA,NA,1,NA,NA,Unsure,Never,OK,Often,0,,0,Uncertain,Once or never,1,5,5,5,NA,1,5,5,5,,NA,NA,,NA,NA,,NA,20,NA,7500,NA,NA,NA,NA,Slightly better,Slightly better,3000,600,0,Easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10908,HND,Islas de la Bahía,Guanaja,NA,16.485041,-85.8562,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,e784fa65-7628-40ae-a20f-b84cfbae1759,2019-11-13T10:39:25,2019-11-13T10:39:21,2019-11-13T10:39:25,Community Member,Savannah Bight,Household head,M,Christian,,1,central,1,4,40,NA,NA,8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,Once or never,A few times per month,Declined slightly,1,0,0,0,0,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,,NA,1,0,0,0,0,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,1,1,1,5,NA,3,1,1,3,Strongly disagree,0,0,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,6,,NA,1,1,0,NA,1,Habría mas orden,,,Subnational Government,,NA,5,NA,NA,3,,Rarely,Rather bad,Sometimes,0,,0,Uncertain,Few per week,1,5,5,5,NA,5,5,5,5,3. La captura de los pescadores aumentará,0,NA,5. Extremadamente malo,8,0,,1,30,150,3750,2,3000,NA,NA,Slightly worse,Slightly worse,1000,200,400,With difficulty,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10944,HND,Islas de la Bahía,Guanaja,NA,16.485041,-85.8562,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,0254d12d-27cf-4d20-aa93-124cf156af64,2019-11-13T10:48:36,2019-11-13T10:48:33,2019-11-13T10:48:36,Community Member,Savannah Bight,Household head,F,Christian,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,75,NA,NA,NA,NA,NA,NA,4,25,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,1,0,1,0,1,1,NA,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,NA,,NA,1,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,4,5,4,3,1,1,,0,1,1,Not permitted,Not permitted,Permitted,Not permitted,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,Neither,8,Community only,NA,1,1,1,1,1,Para proteger los arrecifes,Neither,Neither,National Government,No punishment,2,2,2,NA,0,Unsure,Never,Good,Never,0,,0,Confident not,Once or never,3,3,3,5,NA,NA,NA,NA,5,2. La captura de los pescadores seguirá igual,0,NA,3. Moderadamente malo,5,0,,1,NA,NA,7500,0,0,8,4000,,,2000,400,0,Easy,Myself,0,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10949,HND,Islas de la Bahía,Guanaja,NA,16.502378,-85.87386,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,faceaea1-872f-4c11-a2f8-150a380bd793,2019-11-13T10:49:39,2019-11-13T10:49:35,2019-11-13T10:49:39,Community Member,Mangrove Bight,Household head,M,Christian,,0,,1,NA,NA,NA,NA,12,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,60,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,Once or never,More than 1-2 times per week,Declined a lot,1,0,0,0,1,0,0,Own,Declines a lot,0,1,NA,1,NA,1,NA,1,NA,1,NA,0,1,1,NA,0,NA,1,NA,0,1,0,1,0,1,1,NA,0,1,2,NA,NA,,NA,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,1,1,4,4,4,4,1,1,2,Neither,0,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,10,,NA,1,1,1,NA,0,,,,Subnational Government,,NA,2,NA,NA,0,,Never,OK,Often,0,,0,Uncertain,Once or never,5,5,5,5,NA,1,5,5,5,4. No sabe,0,NA,5. Extremadamente malo,5,NA,,1,70,1000,7500,2,7000,NA,NA,Slightly worse,Slightly worse,4500,300,600,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10955,HND,Islas de la Bahía,Guanaja,NA,16.502378,-85.87386,Guanaja,216463,Proposed,2,Established by FF,mar@rare.org,6fbcc35c-c6fa-480e-800a-3ad9ac5e0c05,2019-11-13T10:51:11,2019-11-13T10:51:07,2019-11-13T10:51:11,Community Member,Mangrove Bight,Household head,M,Christian,,0,,1,NA,NA,NA,NA,6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,50,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,Once or never,More than 1-2 times per week,Declined a lot,1,0,0,0,1,0,0,Own,Declines a lot,0,0,1,2,NA,1,NA,1,NA,1,NA,0,1,1,NA,1,NA,1,NA,0,1,0,1,0,0,0,0,0,0,2,NA,NA,,NA,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,1,1,4,1,4,3,1,1,4,Disagree,1,1,1,Not permitted,Not permitted,Permitted,Not permitted,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,Agree,10,No restrictions,NA,1,1,1,1,1,Siempre habrán peces,,,Subnational Government,No punishment,8,7,2,NA,1,Yes,Sometimes,OK,Often,0,,0,Uncertain,Once or never,5,5,5,5,NA,1,5,5,5,3. La captura de los pescadores aumentará,0,NA,5. Extremadamente malo,10,0,,1,30,300,3750,2,5000,NA,NA,Much worse,Slightly worse,4000,400,100,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10969,HND,Islas de la Bahía,Guanaja,NA,16.502378,-85.87386,Guanaja,216463,Proposed,2,Established by FF,gstoyle@rare.org,4fe39e30-69b4-427c-9176-92797f9d898f,2019-11-13T12:54:00,2019-11-13T12:53:58,2019-11-13T12:54:00,Community Member,Mangrove Bight,Household head,M,Christian,,0,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,100,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,1,0,1,0,0,2,NA,0,1,0,1,1,NA,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,4,1,3,1,5,1,3,3,3,Neither,-1,0,1,Not permitted,,,Not permitted,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,Neither,10,Community only,NA,1,1,1,1,1,Que la comunidad participará en todo así ellos mismo se beneficiaran,Neither,Neither,Subnational Government,,2,5,4,NA,4,Unsure,Rarely,Good,Never,0,,0,Confident not,Once or never,0,0,0,5,NA,NA,NA,NA,5,2. La captura de los pescadores seguirá igual,0,NA,Un poquito malo,6,0,,0,NA,NA,3750,0,0,0,0,,,2500,200,0,Fairly easy,Both,0,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11274,HND,Cortés,Omoa,NA,15.775965,-88.038278,Omoa,42345,Proposed,1,Proposed,mar8@rare.org,17b0e09d-5a42-4731-8f3f-980f5e18fb39,2019-11-19T13:33:12,2019-11-12T08:50:15,2019-11-19T13:33:12,Other,Omoa,Spouse,F,Christian,,1,omoa,1,NA,NA,NA,NA,12,50,NA,NA,12,25,12,25,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,2,0,0,2,0,0,,Independently,,1-2 per week,More than 1-2 times per week,Declined a lot,1,1,0,0,0,0,0,Own,Improves slightly,1,1,NA,1,NA,0,0,1,NA,1,NA,0,0,2,NA,1,NA,1,NA,0,0,1,NA,1,NA,1,NA,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,5,5,5,5,5,5,5,5,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Subnational Government,,NA,NA,NA,NA,NA,,Very often,OK,Sometimes,0,,0,Confident not,Few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,21,100,1250,5,1000,0,0,,,3000,0,1000,Fairly easy,Both,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11295,HND,Cortés,Puerto Cortés,NA,15.886674,-87.859082,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,13752514-3f18-4a26-8ae1-0236eafe1e53,2019-11-19T13:39:50,2019-11-14T09:28:12,2019-11-19T13:39:50,Other,Bajamar,Household head,M,Christian,,1,Omoa,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,5,4,4,4,3,4,4,4,4,Disagree,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Rarely,Rather bad,Sometimes,1,Some months,1,Uncertain,Few,4,4,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,0,5000,0,0,,,0,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11305,HND,Cortés,Puerto Cortés,NA,15.886674,-87.859082,Puerto Cortés,99264,Proposed,2,Proposed,mar@rare.org,f61d0353-e8fe-4a20-a743-6dddca60a6fb,2019-11-19T13:40:02,2019-11-16T00:44:35,2019-11-19T13:40:02,Other,Bajamar,Household head,M,Christian,,1,Bajamar,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,4,4,4,4,4,5,5,5,4,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Never,Rather bad,Sometimes,1,Some months,1,Uncertain,Few per month,5,5,5,5,NA,NA,NA,NA,5,,NA,NA,,NA,NA,,NA,NA,NA,3750,6,4000,0,0,,,0,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11307,HND,Cortés,Puerto Cortés,NA,15.886674,-87.859082,Puerto Cortés,99264,Proposed,2,Proposed,mar6@rare.org,724d0c86-bc12-408b-ac12-f4e1c22a8d7d,2019-11-19T13:40:08,2019-11-14T12:11:46,2019-11-19T13:40:08,RARE,Bajamar,Household head,M,Christian,,1,Bajamar,1,NA,NA,NA,NA,NA,NA,NA,NA,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,1,NA,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,4,4,4,4,4,4,4,4,4,Neither,1,1,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,1,1,NA,NA,0,,,,Myself,,NA,NA,NA,NA,NA,,Rarely,Rather bad,Sometimes,1,Some months,1,Uncertain,Few per month,5,5,4,4,NA,NA,NA,NA,4,,NA,NA,,NA,NA,,NA,NA,NA,3750,6,3000,0,0,,,0,0,0,With difficulty,Myself,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
