submissionid,ma_id,45_leadership_position
b85016a7-2598-4c16-ab49-e36f58959b5e,320,Yes male
34ce5763-855f-4971-b3f3-ca07ff3ed8d2,320,Yes male
d252b95a-88d6-411e-8962-adf8c8307e6d,320,Yes male
6ec100a6-c98c-4c91-89e2-5673a2841782,320,Yes male
bc9962fb-d5f0-48a0-a448-e8af723cbc5e,275,Yes male
02969f8e-88f1-4a58-933e-7da0c394d50d,282,Yes male
0a69f958-7f8e-4e54-80b2-7be886b512ea,282,Not sure
18ca6ee5-6ca1-41ef-ada3-8f8c47687b9c,282,No
294541b2-54f5-4a7c-a279-8ced71d3f5d5,282,No
0f072f8c-85ad-489b-b1cf-e60062f04a5e,282,No
7da4f809-1f73-4164-8b23-aea7b878cdb2,282,Not sure
7da4f809-1f73-4164-8b23-aea7b878cdb2,282,No
82654795-f2cb-41bd-bd86-4f486329c96a,282,No
a00734e4-c872-4508-a3b3-2b7f2f6a04f4,320,No
47620e06-7336-4b05-afa0-83f7c139f12e,282,No
15256733-750f-4bb9-b679-1ad91f1b3cbe,282,No
f2627ee0-cbf5-4d13-b027-25548e12753f,282,No
9de7b4fb-a275-4ff9-ada2-6483fdc8b352,286,No
2ccf81e0-6d52-4e48-9ab1-5c2ad111277b,286,No
079f5003-e002-4c2c-884a-8c0b127f343b,283,No
9f178c67-4040-4663-9e03-41b15fdfa6c1,282,No
15757f98-3c96-4098-bb0d-489ca55a3685,283,No
ec4e6c66-dd24-45bc-b400-b30fee85a842,320,No
b241f285-a286-4035-8241-18c80362ff45,320,Not sure
a7486e01-eaa8-441c-8837-08fdc7714f74,320,Not sure
dc4edad8-b8c9-4c61-bd53-aa4c94663bbf,283,No
cc57dccd-0dae-47e9-89af-94181156fd86,282,No
3103c124-ce0c-4030-86ed-a013b140e77a,320,No
38ff2685-1234-4c1c-b7ab-11c1a4306d4a,271,No
e260b235-ebd1-42e5-84fc-86de5cc0dae2,271,No
69e4fcd6-8a98-4454-92ed-412755aaeccc,283,No
4c1aa9da-c8a8-4348-bed0-b4d48b64ca2d,286,No
ea7ac40d-ffa6-4a11-80ee-f66bde80a327,275,No
77161fa0-fb5b-43c3-bfe8-fafd5d9ac318,275,No
15179267-aede-4570-946e-18650018e622,283,No
603b9fe0-7078-4c0b-8197-50f65e7dfc42,283,No
9fd66ae4-ff24-4faa-8efd-1dbd5356f3c1,282,No
94f7adb4-b11b-4316-ac97-87752d3436be,282,No
ec50a605-b8c5-4ade-96ca-847c4a79fece,282,No
bd818a74-e852-4fc7-9e09-4ca355ce4aed,282,No
4847e661-492d-4191-a42f-cb97f7cef5c8,286,No
b5dd4757-d900-44a3-885e-ab8478959ca0,286,No
93fa5063-d9bd-4f04-a52f-78c460c8cfe4,282,No
e98989d8-1d2c-4c3a-ab69-0aa542be29ad,282,Yes male
5d7cf65e-b525-4791-8263-7c18725ab5a2,286,No
b146b2ff-1ff3-4587-82c6-af0bd48153de,286,No
e53c91c5-652a-4994-8b93-2fe7cb4bc812,282,Not sure
917ec322-94ba-4029-9bb2-be63c779cfbb,321,No
458c87d0-b696-4382-913f-d559b8608be0,271,No
a0a90053-0447-478c-9f3b-f7402786f2fd,271,No
95acdbcf-1988-446a-a38a-2c335b3f75c9,321,Yes female
add5ca0e-d1c6-4294-9a37-81d8cef688d4,321,Yes male
e2b24bd3-7b66-47c2-9245-4802ffc87610,321,Yes female
be13d5ed-c4dd-49a3-90fa-b55315dbef77,271,Yes female
f2c2fb13-21fa-4a5c-b08c-4a3b1b470fa4,271,Yes female
65c2675a-ed02-463e-b9b1-f85d9a0341f3,284,Yes male
267bcfe6-6528-4551-87c7-3029252b94e5,284,Yes male
0dd2520f-e1bb-4e39-8247-9fbd191fc061,284,No
6cca8345-9f5e-4230-a826-e9e9cec7cecc,284,No
33873bcb-06c3-4a77-b266-3561d104292a,284,No
781f852f-85fd-4279-b4bc-9b23ba154e88,284,No
f5ef7639-375a-4bdb-982f-6c66bf2fb91f,284,No
247d5ee7-8326-4c61-9298-68dc6dc5d3d7,284,No
f7ba83ef-493f-4439-8093-b386b3d3e5c5,284,No
8aa64097-9fb0-4dc6-819d-490b8bdf1ebe,284,No
22585337-14b1-49f3-be00-d8cd0680dca1,286,No
bbdbf645-67d7-4e1b-94e4-14fabfe410c2,284,Yes female
9047115c-79e5-4017-9a11-70b32e074ef4,284,Not sure
9047115c-79e5-4017-9a11-70b32e074ef4,284,No
52f3dbba-f554-467d-b566-2817b3a0c70f,284,Not sure
b55b6332-37b2-4bbe-ac00-e9144a9c34ec,285,No
c0f7e8b0-7531-4a61-9d8a-7713f5e46003,285,No
bd1cde96-198b-4385-a831-5d536a5f123e,285,No
dc7c72d8-de1a-453b-a7de-2490c82042ac,285,No
2ce7ee78-f86b-48de-84c5-07aaf6e1617a,285,No
4c29032f-ff5f-45a4-a83d-491d06fff85b,321,No
96e4b929-30d2-4ede-a5d0-9df3525bdce7,285,No
f3f11e97-6f6f-4de4-95b3-bb74c391f58c,285,No
faab5464-6b05-40b3-aac5-be4be83f26d5,285,No
6da2b823-f2f7-453b-9c20-0d3644530110,321,No
c05ce998-634d-49a0-93c4-19758c5c9315,271,Not sure
a1e65a1f-d2eb-4922-88e6-fdbdd8bfcbd0,321,Not sure
a82f2f28-97f5-476d-a5e1-4f34e1daa287,321,No
9ed182b9-d2ab-42e9-bea8-c8a1330f064c,281,No
ca8ee495-4e32-477e-a0e4-04d5490eedad,321,No
5e15ee58-f4e8-4d1f-b5fb-297a0702b693,321,No
87260fea-b0cb-4261-a7f1-a6b0b8349994,321,No
2b5ae85d-2359-4212-828c-decdd0a8e85b,281,Not sure
1ca928f6-7d88-4657-9d90-a64e861030e4,271,No
2eb693c2-dddf-40f6-8625-d50e5b24053c,271,No
aab83b7e-c5ba-4f50-9329-7b9f168e2a9b,285,Not sure
e6628ce9-05c9-4041-8b33-f5d712d33a52,285,No
ebe804fe-3d64-4685-adcf-937f43e4937e,281,No
331790d1-352f-4f72-b280-ec0301cc2f93,321,Not sure
15b879a6-592a-448c-af19-f8c1cb48939c,281,No
f3a02a53-c5dc-490c-a5a3-c214f233a0cc,281,Yes male
d56923d2-6cd2-4fb3-9749-9f6c6a14e716,271,No
9ab4b87f-40fd-4727-ad7f-e83466b7ed69,285,No
9b787636-02b7-4c5f-97e0-699895bf4c79,321,No
94a58fa0-df32-412e-8294-25bda34cb6a8,285,Not sure
2bd1e299-5a05-4930-8b1b-90b2be2fdfc9,285,Not sure
80c6ab0c-63fc-49e1-bbfa-edbd437f5031,321,Not sure
0e0b3166-491c-4211-9cd0-d9d98b34dafb,321,Not sure
4888b267-a9fe-4ba6-9ab8-87764854881b,285,Not sure
abd69fa2-5b49-42db-8e88-4a704915de46,321,No
a7c81793-dea8-425e-8ff5-5a02cda6986f,271,No
ae19b69c-e3c5-4d7e-b8fa-7aa528f68184,246,No
3346caaf-903d-494b-a291-72b6dee6223e,246,No
c4cf2d43-a41b-45b5-bd3e-5cbde8519433,246,No
8ea34ee8-86c5-4da2-b9f0-1ea9001dbdda,246,No
85a5b083-1317-4eb4-8842-d901abe651b6,246,No
f87849c2-84b8-4763-afce-6b00ec62b491,246,No
cdb42acd-250b-4cb8-8106-2658a0457843,246,No
0115829d-5317-4040-8086-732499ebcae7,246,No
04c4d966-2d72-461b-84fb-bff804b00848,246,No
dac5b0ca-1c19-4b27-9b1d-dbedca6ab63f,246,No
1e2a7f47-ccd2-4e52-8e4a-3efb6d06de4d,246,No
fcbfc5d6-86d2-4560-8374-76ff285c0fe6,246,No
d1d48165-f881-4313-8956-da95e1a04db0,246,Yes female
1f3000fa-b346-48b8-b755-83686450ebe4,246,No
8156213c-2090-46ce-92bb-dabefb819bac,246,No
ed837846-5842-4e5c-9e01-1bff51475d43,248,No
e23eddda-dc8d-4386-a542-c0746cdf2c9f,248,No
c234e5ef-03f4-4212-9003-7eba69537971,248,No
ae6c3d99-92e7-4b96-b4c3-19f0ec7da0f0,248,Yes male
818314a6-c1fd-4945-841e-06a7ccc6a437,248,Yes female
f427813d-f7db-464a-b8af-4ffb870e2aab,248,No
c4545748-3691-4336-af22-d3f29e886636,248,No
2fa81a57-9ad6-49f8-a73a-285ba7faaaac,248,Yes male
f58e9732-462e-4a65-b43c-6f597941b349,248,No
c8e9d932-462f-485d-a28d-6f525251b191,248,No
98f5998c-cdcf-4807-bb21-c743522db460,248,No
7394b8b3-bdfc-4df2-b070-cde7d9a3144a,248,No
96c65888-0fed-430a-a578-53aa6c8b343d,248,No
88369dc0-d912-4b77-a219-0ae578218748,248,No
316ef38c-354a-42ab-9f1a-9510e887b91b,247,No
2ee1c934-19f2-4839-a03c-867134114409,247,No
0950289c-e881-4adf-b93f-04d5c616bf7a,247,No
74dcde04-2573-4aaf-bb9b-a38f2d412eb0,247,No
7baf725d-4e7c-4d2f-b2b1-0619e87b83ed,247,No
abe0ae70-7a87-4e88-85d9-75378e26b250,247,No
5d71e200-c223-476d-9eb5-18aedd8bfefa,247,No
cec71700-b740-4bae-ac82-4a0cca2bdab1,247,No
f0b49312-b703-4be7-88ed-e654d60ab3a3,247,No
820d1391-e580-4301-b5ac-afb02d7913b6,247,No
c3810b54-eb2e-47ad-b6d2-d1b139a893db,247,No
8165fc7c-ce6d-4a22-9545-1617caae21e3,247,Yes male
7d53c863-e25c-40f8-87ba-2baa499b00ae,247,No
b1fdd762-9e79-4746-ae7d-7bdcfde358d4,247,No
b10974b4-81c7-4c0d-aee5-cdcaba832cab,247,Yes male
231ede36-86b0-44b1-a42d-e3a8304db401,247,No
c9aea774-1323-4781-a44f-caeef18f6c3d,247,No
9740f4f9-9db1-4b6a-a21c-387881db9162,247,No
9c88fc12-5fbb-458a-95d0-8e33edf6e835,247,No
c6216c72-a95b-49ec-bbe4-58003e3f2bba,247,No
35defd38-3ce7-492a-ad8d-1084c0afee61,247,No
c92c0507-e6e6-405f-89a0-7ef1ecc55b2b,275,No
ff6a93a2-674b-4117-b95d-a611e6ad31c9,247,No
e232ad0a-7a69-4e0b-9e95-ad6e9ba82e12,247,No
78223232-5fe1-4e88-a27f-73502c345d77,247,No
d9dd1f87-27dc-492b-b7f5-689d73b5017a,247,No
cbd9f73d-2ef2-4928-8aeb-8b64c1042c0d,275,No
de970a0d-830b-47f6-8444-4993fda9a77a,275,No
33e230c8-97a3-424b-9c6e-ef3f46de387a,275,No
52e0a09e-b2e5-4e1c-bc8a-39e944a64d78,275,No
b415bc1f-b3a9-4624-9e1d-6afddaddd77e,275,No
c7af134f-274c-43c3-a370-7028492096aa,275,No
8917848b-5c09-43bd-8144-fcd0f30fbffc,275,No
4c18c8f7-e17e-4bde-a668-63dc1421657a,275,Yes male
586b174f-4ce0-4843-8ec5-4518b2f496e4,275,No
5609abfe-d264-4a0e-9caf-83bff815a20c,275,No
4ebec105-0aba-423b-a214-4dccc598cee3,275,No
81691e13-46e4-4eed-94bb-b2cb4d490566,275,No
90338f7a-73aa-4185-9308-39ece451b467,275,No
4051ab17-a684-4f88-bb31-abab3d3392f2,275,No
5fca6189-c8ab-406d-a4cf-4e38ee99f666,275,No
ee79a823-8d30-42f3-a07d-c5c44c905376,275,No
689d6b66-6413-441c-813f-d2c44cbf70da,275,Yes male
e59e78db-85e5-4b4d-8bc0-0df49318b4d7,275,Yes female
ad2b589e-9592-4790-8154-10d67f42f678,275,No
f4cff5fa-2d92-4d08-a9c7-ca580e5cecfe,275,No
e84374c8-8a50-4d5a-960c-3990673ab763,246,No
64c8589f-2c9e-4436-a86b-c62b5be3dcb3,275,No
aac1b177-9f1a-4109-88f1-3d0fdf763a95,283,Yes male
230d3123-6140-4433-af48-d1a9b7da975d,283,No
2bc7ab23-7ab0-4976-897d-17d0c0ae4b2a,283,No
20f813e8-26f1-4930-aec3-1347319dfbdd,283,No
6603ff3a-9d34-4ab4-9de9-dabbf3aa6b1f,283,No
246a367e-f41c-41b1-9864-07f34c1ef3e9,283,Not sure
a436ed3a-9d4c-4d15-8576-b83422e5021e,283,No
034b7fec-dbbd-4040-8aea-60a50aa2a1f5,283,No
c6d39a2a-b3fd-4898-a219-fe2689f10ffd,283,No
3f3fd621-b233-4b21-97ac-645b07fa725b,283,No
a1a963bd-0c7c-4a81-8f9d-4ca445598f96,283,Yes male
be00a5d8-e653-48f8-979e-573330ee38d5,283,No
3fbee3db-b658-43b8-999f-2bf90c23acd6,281,No
ecc49500-bf60-4ace-af7a-2399b6e85533,281,No
54d9f1de-2301-403c-99f7-2002895dd236,283,No
6e6132b9-95dc-4b32-9fe6-6bea5a4c8934,283,No
5374dcb4-b0a0-4b0e-b9df-a540394a7752,283,No
98411a23-07b2-492c-8952-57a92efc052a,281,Yes female
dcaae5b2-5840-4f8c-b53a-ae4ad6354776,281,Yes male
011edfc9-8be0-43f7-9d74-0931dd31c02c,283,Not sure
f8b6fade-c9f3-4413-9d46-5b907f0f2bab,282,No
895b2d46-8319-47aa-b3b5-3a308dfd22b2,282,No
67601fbd-b971-4efc-851c-47dcd2dcdd3e,275,Not sure
a0efb5e6-bec4-4b89-84ca-750636c71946,320,Yes female
95b47552-f9bd-422b-9519-269a233d9494,320,Yes female
5535d0cc-1341-4f7f-98d0-ee3bf3b57b06,320,Yes male
dbf09ac6-e722-4cd0-be1d-f0bf587fdc30,320,Yes male
9763bb86-67c3-4cf7-8562-3407e45892bb,275,Yes male
06b54592-97d7-4523-b288-9fa4a5e82970,282,No
14b42577-adb3-49cf-9ffd-0261f72a641c,282,No
d6f98bb6-e5d1-4a3b-8fe7-687c6623a217,282,No
6ca081df-9c3f-4ef8-85f4-804262948d9a,282,No
294541b2-54f5-4a7c-a279-8ced71d3f5d5,282,Not sure
45b62c32-32ae-443e-adfc-e432b1c666a3,320,No
9f42db91-dd67-41a2-ba1a-96dd19b043d6,320,No
c8b8da86-2985-413a-a023-5145dff95c4e,282,No
d4337d1f-20fd-46cb-ac4c-86d6b699e4c2,282,No
6573a573-b4a3-4030-9084-e8972f8903f8,282,No
33618aa5-c514-4707-9783-e2dea785486a,282,No
6ad4fe6a-d933-4f00-b315-12482615da3c,282,No
34a99daf-21e9-48d8-a6f8-aa4cfe1aebdf,320,No
d39d71f8-a1c8-4285-9e25-0b222422dd69,320,No
e6b79bd6-8d0c-4817-9f0f-e3e351790dd2,320,No
653b8db0-d4e8-410b-af24-70aa034f51e4,320,No
c8ea052c-9f18-4e24-8cec-ae4527a1f2f8,320,Not sure
61226859-f9cb-42e4-aeb0-a1ad7cdf751a,283,Not sure
61226859-f9cb-42e4-aeb0-a1ad7cdf751a,283,No
e6499f90-3247-4201-a090-4128f2b54f42,283,Not sure
818f690d-e5d2-49ff-99eb-8c78b8abe5a9,282,No
d6f9d183-947f-4f1e-be67-8abe10e4c520,282,No
11d6ea1f-4142-4408-b57d-42d13365e2e1,320,No
51a8effd-a9a7-4929-9c25-edc80e9f4440,320,No
cc47d5f2-e0d8-4ef7-a7f5-bfc1a9fe57e8,271,No
42d8020e-a098-4858-85cf-2531572d4385,275,No
144a06c4-5df7-48fe-8748-a475f8e216ca,320,Not sure
c0a7127e-cf6a-4003-8012-b6efbdc61845,320,No
5870e330-62eb-4d41-be72-7a0443f282ef,320,No
8add8429-2a0f-41c3-9e76-2a2cdda4eac7,320,No
001654ca-9c05-455c-915d-7f25ca9b17e2,281,No
15402300-65bf-4554-89b6-5d693ba6c332,247,No
dbd3ed42-6c36-4c99-89ff-33118a5bb8a2,286,No
fb6ebd56-97cf-402e-b3e1-3f387f31f044,275,No
a123eb85-a7dc-49bb-8bca-6f7671c48600,275,No
0a5186c6-1b4d-46a3-bc43-d424d3a6b1b8,282,No
3ab2dfaf-305e-4242-acee-c8b26650dd54,286,No
a68e150a-86c6-453b-ba84-a5c6d15b0307,275,No
8f60aa86-592e-46a6-ad85-25ccc9575274,275,No
0771a159-f3fd-4b65-a32c-5436cf13babd,283,No
e97dbb34-21ff-49a8-8608-1113d1c546ab,286,No
18432814-5108-4d63-9239-b0ae8210b350,282,No
11f45b06-6716-40c5-ae8c-f0dd1e6b0a1e,321,No
50ca366b-4278-47fa-af7d-da0cb7ad732d,321,No
e67cefd4-be0c-4b2f-852c-7dcdc24c16f7,271,No
35f5c35f-beb8-4db2-bce4-bde64b362e4e,271,Yes female
7d5a93de-a7b2-459d-8b9c-d8eee0f7a0c7,271,Yes male
89a28443-e5fb-49f0-b5d0-262649714732,271,Yes female
01e30244-0c87-4223-a66f-af7cb9615648,321,Yes female
8f17bb79-1ede-4f68-8307-302811c187b6,271,Yes female
601ae39d-4a7c-4639-8022-21047582b986,321,Yes female
ced9efb8-a460-4b60-8b19-62040da96cd1,284,Not sure
5e58a3a3-26aa-4341-8adc-bb5cc5a87667,284,No
d400cc67-6057-4aa0-9497-8d59cd37c066,284,No
f3e906ff-65bf-4df3-8659-060b811c4210,284,No
686f11f6-73c9-412c-b31e-4495334ccf90,284,No
c4a77361-1f44-478e-8932-66e904c9ac6b,284,No
00aeddee-cbcf-4444-bb4f-2bb07aa070e5,284,No
eb5232ad-c0fa-4ccf-8157-f5eaec4fadc8,284,No
aaf9de4e-b5b3-462a-8a31-582f06078b30,284,No
50485be2-f3a3-41fd-b707-6c91ec997451,284,No
0a8f97dc-b77c-4701-8ab1-6aa323b40501,284,No
f6330091-9b55-411e-9e42-7062255423dd,284,No
0cdce833-e76b-49aa-af4a-accea43f71a9,284,No
18386c80-1b67-4933-b956-91da26a78863,286,No
79f4fd99-53e0-482a-9bea-8fd91128ee93,286,No
11040dae-5735-406d-929c-cb868dad5ae4,282,No
ba7944c5-035f-4ff8-8a5d-75f91082337c,284,No
040aa83a-9138-40c5-a65a-3663b2c936ea,284,No
44089655-e2fe-4bd4-b1c5-b4095353fcb3,284,No
bdc9762b-cb39-45ca-bc5c-637e890ae940,284,No
b0290208-2a5b-4f51-a6ab-b4fdf5f9851a,286,No
90f4a0ce-eb6e-4155-b4b0-f0fee78e6830,271,No
8ac19c1c-eb4b-4340-9377-916c93033b38,285,Yes female
15e26bf6-ed3f-406e-a94a-ec985a803320,271,No
2fe42799-8708-41df-b1ac-5f72dea6d99f,321,No
f1c42d5b-06af-44f6-88eb-9e826c4852fe,321,No
25b1b990-0cd6-4656-97cc-d8754f7c4685,285,No
89f40b36-0a0b-44bb-b375-23727fea5ac3,271,No
00df96a9-078d-407b-b4a1-232236528c4d,284,No
130e5c64-18a7-451c-847d-f16f8ee50ee5,285,No
b99ae076-ba09-4aa7-9248-f49ba55754f1,271,No
51dc9e64-30ab-4ce9-af06-b73da3eefc6f,271,No
8df2cba9-ae84-4d0e-9313-d9d0f37f55f4,271,No
6f397dfe-f156-4384-a4cf-f55f8c17aa77,281,No
25004b2c-4512-47ee-bd8a-f1d497b39b70,321,No
99c44146-d4fe-435e-8ff9-51619fed10cb,285,No
a35d93d9-2e07-4ff5-9868-e91d350eed89,285,No
c7b6d714-ed95-44f5-a5b7-a9bc4ae27ee4,321,Not sure
00d37217-2e62-4d82-867f-aa809e95764f,321,Not sure
d1ae50c4-6a2a-4fad-8059-3ea9f7decdec,321,Not sure
b0adb948-a294-4c8c-b19c-451cfdbda00c,321,No
5c592c8c-6001-4a29-a7ee-78c12a1b2317,271,No
06f7aaca-03a1-4997-9e89-ade52bf83fa9,271,No
e2546082-9e9f-4f60-a553-f96e9f3b3324,271,No
d29e2f7f-70b0-4ddb-b71b-1c7d243e6a8f,271,No
678fabd5-686e-45ac-96cd-5c35581d7413,321,No
89489667-e006-46fc-990a-4f0b71c0dc00,271,No
9a846d7d-3521-420e-b7c5-b18f649825b1,285,No
5ebc959c-b855-4d96-abc3-9aa7045de171,321,Not sure
036df054-b447-444a-b371-2cc9626826da,321,Not sure
1e7b4581-42c8-4b50-8985-dc67869093be,281,No
4cdc6bdc-93ee-4a52-b984-750df588fecb,285,Not sure
6f95e241-6a96-4602-b1de-1bb3bb7116f0,281,No
87b96543-c0d1-4a60-b37d-3aa8e80947fb,285,Yes female
d3b6138a-88ad-426d-8609-42ec7babe49a,321,No
688cedb0-0ec3-4af2-9bf9-d966331a6d14,285,No
2bd1e299-5a05-4930-8b1b-90b2be2fdfc9,285,No
0614efc3-3401-4299-9841-b643cb9b5174,285,Not sure
bd535bb4-2641-43ab-b092-d67c72a1e61a,285,No
cd5ba355-1d41-4bb5-8094-d08c3d628de6,271,Not sure
0e609986-69f4-4880-a63e-8e0bccf9c6be,285,Yes male
05cde75d-d4a0-424d-8d84-b68e11521f28,321,No
734405b8-c4ee-4551-829d-f119e2f77f27,284,No
ea62cb28-97a6-49b9-8878-37f6cdcd0c35,321,No
0a8405ca-eac9-4295-beaf-2121f7c8be1e,321,No
f2367194-37f1-482e-8f04-682dc2b2ddb9,321,No
7b2c8fa2-e6c4-4c2b-a6a4-160d93c38f38,281,No
b5b837aa-9586-4275-ae55-457640671213,321,No
76332746-5e9c-44ea-b8ec-f11422e43326,271,No
6797d937-5ba8-4b22-9502-a608cf65a025,246,No
9f0b6aea-a143-4212-8028-90c6c0fcb07a,246,No
88b6ebee-ed16-4241-b3bd-ca1f6d7a5fa2,246,No
ddcc9dea-0887-42b0-a698-3df1bbf0c54f,246,No
cd992413-fa03-4237-baf4-cc95f8cceed7,246,Yes male
288a3a2c-b4e0-45d1-a54d-100565d3627c,246,No
0c448650-bf0b-4f78-879e-007eedefb930,246,Yes male
2b7a73a9-3c57-4b06-955e-2d712d658418,246,No
ca2d6e3e-8da6-4c5b-87aa-0ffb572b3994,246,Yes male
7b6c995c-c1ab-4708-ae15-e95a98d13049,246,No
c31f0837-9f2e-4985-b2f6-07360935ac77,246,Yes male
43f788c2-adff-49e0-bc60-bb41d3719af5,246,No
c559162b-78e5-42fa-8ca6-bb5f94f666f8,246,No
838055ae-1f47-4175-9d31-4c7f10e1cb06,248,No
111f9134-67b9-4e6e-9181-acb26fcbcd4f,248,No
825f2edd-ac95-4278-ac0a-c9bffacfc6a0,248,No
35834d19-765f-4de7-a6da-412c4b1ff508,248,Yes female
164287b5-d0b2-47a4-a5ca-5c0d1dac44cf,246,No
3363cfbf-6df8-453f-92d5-1ed07ae8f070,248,No
c76a19a0-1864-421a-a6a1-ecddb2a9035d,248,No
a0efcae3-01dc-474d-8f20-b4681905a2dc,248,No
a5a149af-c03a-4f5b-8af1-0797bff2ec1b,248,No
1cad5bfb-3535-4cb1-9cf5-f208e4a74d47,248,No
57eaf028-41b9-4257-be1f-f697ac74655e,248,No
77bc1d9b-831d-4a1d-b680-eff3fad9e673,248,No
e5ca755b-5ed4-45d5-b185-6fe4f05152da,248,No
720430e3-d4cd-4f02-a891-e5cdc00297a7,247,No
55967d9e-9f48-43f2-b68c-ba72d0060937,247,No
eb324a28-62ab-4a12-a0fb-d8d0c9dd3554,247,Yes male
7c7c35f6-1b2d-4bef-8c49-2883d71da52a,247,No
b6a67411-5f02-4eef-866d-3087026bbf2e,247,No
efab9ee2-bb7b-49ea-bb0b-90142d8a7132,247,No
f1045868-3b64-40ff-bfc4-beccdfdab78c,247,No
63d47cfc-a9bc-4453-b6cc-61e3c5793501,247,No
c5f3d9bf-98e7-4036-b4e5-787366ceddd8,247,No
51cf5c77-4b5e-4c9d-9e09-e45031dde02b,247,No
c13d4347-699e-413f-9ef9-732c2ee16fa9,247,No
dd22aa2d-74f9-4db6-8bed-efe774bfdb11,247,No
6db7f6f9-4565-49b4-a0a8-cf7eb74c46bd,275,No
6f427d2d-e36d-46cc-ae0f-3a3f4da3d705,275,No
1387329d-9482-4095-becd-da4f1997d2bf,275,No
2b3cb0e8-a645-4005-96ea-8239ebd7d3cf,275,No
64481bb4-ef2d-44cd-bcbf-b63b229ed16e,275,No
5055107b-06a3-441b-ac39-060b2da6649b,275,No
32b9fbfd-c4e2-44f1-824a-6694a8f5478f,275,No
0ee7ef69-1ecd-4987-a7e5-f7197bd2ca03,275,No
87a4496e-f404-4124-a77b-6bec439c2888,275,No
fed0e26a-f889-46e9-83ac-168ac8ebecc9,275,No
ec67cd1f-c6aa-4424-9f36-84f9a0984794,275,No
2264fe2a-263f-446e-ba63-6e0484104aa7,246,No
b0bb3098-9b24-4a38-a2f1-76717b5fe9cb,246,No
418da640-2924-4bb4-8e07-1cd9e073014b,275,No
d9049764-214a-4b75-9890-eeb3539b64f0,275,No
fba3d37f-ab3d-4345-8be0-068d82692825,275,No
414358e3-2c5a-4409-b883-d6a3e2a8e74e,246,No
875497f0-6c62-4b6c-a05f-d3c7bae99095,247,No
35d2d601-229c-4e80-9c3d-eaff3252e875,246,No
14bad7f3-fffe-4fa1-a6e5-88f0a205828b,271,No
a45792cb-e4f5-4e00-96cc-c7951d89081d,283,No
1b189ec3-1c9b-4432-aeb3-a433272628a9,283,No
ea57c52d-060a-432f-8fc1-0de14442b9ab,283,No
a06c921a-9041-4037-aa2e-d39dcd203bdf,283,No
6071e177-ffe0-406a-b4bb-ccecf2003f13,283,Not sure
d055a41f-6c2e-44ab-91bb-6f22525d758d,283,No
ceff8013-bc96-48ea-bb5d-00ec152e9935,283,No
ffdc79ed-7daf-401a-af06-fcc65c89d256,281,No
3c070b4d-9068-4121-b625-ce0768b485be,281,No
524746ec-8ba2-4ac0-9d65-37dbe76702e4,283,Not sure
d5467ed5-8bd0-4ed6-8bcb-1a0a492688e2,282,No
296fd2c5-9300-4180-8bb5-8b58c991aa39,282,Yes male
9f1523f3-bbee-4caf-a104-e487395ced8c,285,Yes male
c809a027-a954-4743-9b64-e487bd723ecb,320,Yes male
78fbfff6-be3f-426e-83bd-a0d1b9ab1861,320,Yes male
a05a95c7-364a-4154-8622-2b2b52db732c,320,Yes male
ce6daff6-6ec6-4309-ad72-e011cc86b77f,320,Yes male
48bfaff2-e443-478a-bdb3-66d6f525bbb5,320,Yes female
42b2c790-1b9a-41bc-918e-d57622a848b6,275,Yes male
fef4aacf-0987-463b-b7aa-35ef6804fc1c,275,Yes male
caa6f2c1-b415-4636-ab6b-6a594f26d437,275,Yes male
e899e30a-9880-46d9-b9b3-723543b7e7c7,320,Yes male
45de198d-f211-4fac-947f-0508537c026a,282,Yes female
5c8fd8ef-e143-4315-8aa5-586f3919cebd,320,No
7f9d659e-82c3-46a9-bf77-ac2d084c8c91,282,No
ae4a3370-8477-43a0-9367-9a8ef3773500,282,Not sure
b027c53a-a9e3-4827-bc42-b967a72424eb,282,Not sure
b12324ab-023d-4f4b-bc08-a13e593e37bd,282,Not sure
d69d4f87-f27d-4934-bb57-f832a4084311,282,No
82654795-f2cb-41bd-bd86-4f486329c96a,282,Not sure
2b4e0219-9a22-412f-be88-e13eafd6ce30,320,No
25806f55-2edd-4368-858e-c4e69effecbf,282,No
bd839d1c-8eb8-4637-8c80-d1f303b80d8b,282,No
87fe70e3-d584-4ebc-b8b0-0eee23f8a0ce,282,No
daa2f338-4b4e-442b-9225-653ef261abb3,282,No
495912e9-2bc7-46ad-8143-42a3fbb6d638,286,No
4af5c532-c3af-4ae5-8431-595be71588a8,286,No
c6061981-3d03-4d17-a1b4-38e602871bc1,286,No
8932caae-9be8-44ec-9ac4-360c813525dd,247,Yes male
50861cff-d0ec-4a2a-badd-8c9d578741c7,282,No
32a72ec5-3791-40a7-852a-d59005365235,282,No
b4956c93-8fcd-40ea-bc8c-9f70e324f9e9,283,No
2e854dac-2f91-424e-8353-28b05b4a0728,271,No
39ccc4e4-692d-4796-9144-c382988aa25b,271,No
9b153ccc-7d6e-4db2-9faa-300a1a41f948,283,No
24d95caa-f52c-4397-918b-92c732d072a7,283,No
d1ef42c8-6f83-43cd-8af1-2e26ac80f96d,283,No
89bacb05-2319-455d-a26e-fe9fadc5cf58,281,No
b3972e86-741c-4f27-9ce6-ac15433517cf,247,No
b1a82ccc-a66d-4c79-aa3d-2e257b05e095,283,No
352ba83f-28a7-48d2-ad04-0f2df71681d1,320,No
