submissionid,ma_id,14_responsibility
80d7513d-cda1-40b5-9934-f1fe21541c89,246,Cleaning fish
db13eccd-779c-4168-b250-26b5714bca34,246,Caring for livestock
04c4d966-2d72-461b-84fb-bff804b00848,246,Selling fish
55bd8f0b-7bfd-49ae-8e66-4e542df1fb22,246,Preparing gear for fishing
dac5b0ca-1c19-4b27-9b1d-dbedca6ab63f,246,Cleaning fish
9e046825-98fb-45ea-9145-6a113dd51319,246,Cooking for family
8705d9e9-0928-4daf-a974-aa886609bdc0,246,Caring for livestock
8705d9e9-0928-4daf-a974-aa886609bdc0,246,Keeping the house
1e2a7f47-ccd2-4e52-8e4a-3efb6d06de4d,246,Keeping the house
dc89a4b1-a268-4ef7-a7c8-3b9750dd3419,248,Preparing gear for fishing
ebbe9126-e9f0-4f12-a996-c4a36b2c7188,248,Selling fish
ebbe9126-e9f0-4f12-a996-c4a36b2c7188,248,Preparing gear for fishing
ed837846-5842-4e5c-9e01-1bff51475d43,248,Cooking for family
9d42d933-0fb1-4e7e-a0fe-0b4e0f03f5d0,248,Preparing gear for fishing
404d8643-d8fa-496e-a099-baafa038c185,248,Cooking for family
1242dcf3-a476-4136-a52d-8977661f99b6,248,Caring for children
1242dcf3-a476-4136-a52d-8977661f99b6,248,Selling fish
2efb81b2-0e50-43c3-95e1-d5e75a823da5,248,Selling fish
8dcc1e66-693e-45e4-a963-658b30380d8a,248,Selling fish
7c7dc58e-13d0-486a-917e-a20077df207f,248,Cleaning fish
b68296fd-50e4-401a-802f-3cc48acdc1ac,248,Caring for livestock
4d5c34df-45aa-4363-994c-29e32cbbf623,248,Cooking for family
75632764-8408-48db-b790-e93c2b2fc5da,248,Selling fish
f9c20337-00bc-49a4-a9d2-c4cc835ec099,248,Preparing gear for fishing
b9b532f1-bd0d-4bc7-a02f-c1ab4516cad2,248,Caring for children
e617805d-4c67-4653-ae05-d90cd5fbe60a,248,Selling fish
6f647421-983c-4993-a4a4-8134e88f00ac,248,Cooking for family
b7527ae6-7d49-485f-8300-4091821d4401,248,Caring for children
ef38f45e-0c03-4b1e-a776-7100cdf6cb65,255,Caring for children
657a5acb-1b4b-4ab3-8310-0cdcbbb4014d,255,Cooking for family
f34c7c29-dc5c-4a48-a1a4-839c40937076,255,Cooking for family
f34c7c29-dc5c-4a48-a1a4-839c40937076,255,Keeping the house
ce5c6545-2834-4868-b9e1-3900f730799f,255,Cleaning fish
01bebc71-2ddb-4a4e-b6f1-e6af2244eb00,255,Caring for children
6a32dbc6-37ef-4cbe-b168-3e62086cbe35,255,Keeping the house
1b3a5d97-89fd-4fe6-aa04-148ffc7b210f,254,Keeping the house
ed22a1cb-c935-4cf4-80b9-dcf289e1bb2c,254,Preparing gear for fishing
ed22a1cb-c935-4cf4-80b9-dcf289e1bb2c,254,Keeping the house
3e48a399-d3b6-46d2-944d-ec51565792ed,254,Caring for children
232c2006-e7b7-4792-815e-9d85a72b4379,255,Caring for livestock
f475d5b9-6e50-4629-91f2-4d7ab70be715,255,Selling fish
89c8a1e5-1385-478e-8fc1-6b3b782f0c9e,255,Selling fish
91df06e8-eba4-464b-9256-585757285f5a,255,Selling fish
f72613aa-4281-44cb-a40a-cdd6b929c1ee,286,Caring for children
444f3118-9e0c-4bc9-86da-448e243d029d,286,Caring for children
b0290208-2a5b-4f51-a6ab-b4fdf5f9851a,286,Caring for children
66c3039c-f510-4751-b7d7-e6c5d1e5024d,286,Caring for livestock
366760a8-8b65-4da6-9644-76573de845ad,255,Caring for children
7f31a25c-e6b0-466a-a177-8268fb6c214a,255,Caring for livestock
7f31a25c-e6b0-466a-a177-8268fb6c214a,255,Keeping the house
844a1dc0-e63b-40b2-9d7b-218d7d40df4c,271,Cleaning fish
0f7db081-199b-4c66-9116-290ba6568d0d,271,Cleaning fish
0f7db081-199b-4c66-9116-290ba6568d0d,271,Keeping the house
8ac19c1c-eb4b-4340-9377-916c93033b38,285,Caring for children
5cd96a03-4dcd-496d-ae34-f54007bb881d,271,Cooking for family
aab5af6a-c8f4-489b-ae48-16489347f754,255,Keeping the house
e4a9cf2b-8aa8-4d67-b8b4-42432914411d,254,Keeping the house
2ad38650-cd19-48ac-b4c0-4f8ca4a764b0,254,Cooking for family
4b823d98-8b29-4330-b3db-7ba889af782c,254,Selling fish
79a3145e-f678-4e41-a461-800e62d24204,254,Selling fish
f3965b29-0f8e-4a53-9b1e-3b70d2d05dfb,255,Caring for children
f2734953-64ee-46b1-a42f-4b51be4aec68,255,Caring for children
a0e40e7d-0172-471a-a3b1-8349882ea23f,255,Cleaning fish
c38289f3-9c05-43ce-a950-10701799386d,255,Caring for children
4535aad4-e7fb-41bc-9c2f-72e4d576be8c,255,Caring for children
4535aad4-e7fb-41bc-9c2f-72e4d576be8c,255,Selling fish
f73589b0-780c-48b0-9479-f9d3664ef219,255,Keeping the house
b60f24ea-ceac-4298-b037-236ddb876169,255,Selling fish
1b5ab187-084c-4420-857c-bb6a21717252,255,Selling fish
f991b36e-1f85-422d-9e59-7cb627160804,255,Selling fish
fe35de06-dc82-4767-a1c4-37edc4804eea,255,Selling fish
b591326e-cf38-4750-a051-ebf7799d5bf2,254,Keeping the house
b55b6332-37b2-4bbe-ac00-e9144a9c34ec,285,Cooking for family
6df73dc6-993e-408a-a38d-9c63a8569461,271,Selling fish
1f480a4a-cc8d-4181-9791-9788ff8001c0,285,Caring for children
88925daa-5cda-4ba4-a373-f5213a4f147e,285,Selling fish
70091f7b-e69b-43b6-ad84-455aba9ddb27,255,Keeping the house
0c04dc44-37f1-4848-8664-bdd364e6d88f,255,Keeping the house
489f03d6-dcd5-40b7-a9be-3eb5a3cd4693,285,Cooking for family
18010141-4de3-44a8-a620-b6a754f3564c,254,Keeping the house
f1be71a1-96d0-4541-8db5-bac5b8d51e1e,285,Keeping the house
e6643142-b2b9-4265-bad1-f440fd02b8ba,271,Cooking for family
0e635c25-cede-4a37-a079-be2ba19e908e,321,Caring for livestock
de49d9da-64a6-4bc8-a751-c8d375ce6469,321,Other
bf62c312-070b-42fb-8180-c2886086bec4,254,Keeping the house
8cd1a0d0-a808-4cb0-99c1-896afade65e5,254,Keeping the house
08f36d04-469b-4bc6-ae85-60ed41e06cb8,254,Cooking for family
9953093d-1c30-4cea-afa5-9f07135c942c,255,Keeping the house
fda4b8b3-037f-486b-b869-e0491b7e3028,255,Keeping the house
498ab8f3-9985-4fd6-8a8a-ad3d16f68b75,255,Cooking for family
5e191539-0945-4144-a94b-c3672ce0a4fc,254,Keeping the house
fb44bacd-f67b-44d0-aad9-438920541996,254,Caring for children
5e079e40-a062-4ef1-939d-91c84d62d64c,254,Keeping the house
db005da9-31c0-4eac-8cf2-84fab30d0777,254,Keeping the house
1ac8f554-bb64-4973-bd2b-62f4d7d53831,285,Selling fish
2e4d1286-95db-4547-83be-3868e92a5457,285,Other
6d5b5789-3604-4510-9841-58ce4ed0f324,285,Other
e7c20b86-57cf-4566-849e-8cb3931529ca,321,Keeping the house
7ffb02a2-e519-4312-b8a8-1573d0e7b5c9,321,Cleaning fish
7ffb02a2-e519-4312-b8a8-1573d0e7b5c9,321,Selling fish
a84988af-8a2b-430f-9b5b-d78adbf6c2b9,321,Caring for children
a84988af-8a2b-430f-9b5b-d78adbf6c2b9,321,Cleaning fish
98fd55c8-b337-42cf-9768-836f8666c30c,321,Selling fish
2fe42799-8708-41df-b1ac-5f72dea6d99f,321,Cleaning fish
2fe42799-8708-41df-b1ac-5f72dea6d99f,321,Caring for livestock
901a2729-7403-4247-a961-bdfd49bbb78e,321,Cleaning fish
7dad9b65-81db-4446-9ae8-4861a25cd402,321,Cooking for family
f1c42d5b-06af-44f6-88eb-9e826c4852fe,321,Cooking for family
f1c42d5b-06af-44f6-88eb-9e826c4852fe,321,Keeping the house
227364cf-a001-4b28-822f-4aa11c2afb94,254,Keeping the house
826b4164-d938-4410-820d-672bacd42520,285,Keeping the house
f01d7439-79fd-4f2a-a0f5-70a2a217c99b,254,Caring for children
30575cf6-8c8d-4f4f-81d9-5dd58e69568d,285,Keeping the house
8b469b03-9b03-4bfd-8967-8f875946d4e1,285,Caring for children
27b7f78b-3dd7-41e9-9a6e-896626d23ec5,253,Keeping the house
c9e42fea-abaf-462a-ac5c-a50a4527afd7,255,Caring for children
bd1cde96-198b-4385-a831-5d536a5f123e,285,Keeping the house
951440b3-fbef-4daf-bbcb-a55a2bfe3927,285,Caring for children
4b61e73d-2637-4835-8132-ac6868c01670,254,Caring for children
f3e9a543-bcd5-41c4-ac8f-0ae937384748,254,Keeping the house
662cd26e-4f91-4197-bc5c-1be38ce57ea6,254,Keeping the house
ff5774e8-f5b5-491a-b597-f9181f9e63fb,254,Cooking for family
ad8be136-a2a4-47b8-b436-387d86702f0f,254,Cooking for family
9016c32b-f95b-40f6-9ce0-b6ae070f6a6c,254,Cooking for family
18bbf4f8-cefa-42db-837c-bd393f208cb9,285,Keeping the house
fa542a86-9532-4da4-897c-d2874009623f,255,Keeping the house
1adafa97-045e-41cc-8ab8-296ec7c4fc3d,255,Selling fish
08ff2674-1360-4b64-965c-845a6cb49fc5,255,Cooking for family
3acc269b-df08-498a-9938-272588876e1a,255,Keeping the house
788b2826-83fd-495a-b6f0-d0c3dfa82a28,321,Keeping the house
f26db8b6-b0f4-41ba-ba83-a4c48d54d4c4,285,Cooking for family
a211c4e5-2da2-4129-ab1f-c46b5fe54dc3,284,Cooking for family
0b5ba915-4325-468b-8939-2be08ca16322,284,Cooking for family
fd277334-1436-4e34-8985-536ab97bad92,285,Cleaning fish
4aaad31e-2d4a-4f26-adad-94d80fd75370,271,Preparing gear for fishing
e9f0674a-7fa9-4b49-a90b-41908912cbc0,271,Preparing gear for fishing
24848aa9-ffa6-45d9-aaca-9d088cb12623,321,Caring for livestock
4679b2fd-c4fe-46c9-82ae-63c3f3b8e4bc,321,Cooking for family
4c29032f-ff5f-45a4-a83d-491d06fff85b,321,Cooking for family
4c29032f-ff5f-45a4-a83d-491d06fff85b,321,Preparing gear for fishing
51dc9e64-30ab-4ce9-af06-b73da3eefc6f,271,Cleaning fish
8df2cba9-ae84-4d0e-9313-d9d0f37f55f4,271,Caring for children
158577a2-e038-42e8-accc-1cbbb4b29ba1,271,Cooking for family
9e0c5b24-fc08-40aa-a9f8-84588264873f,321,Cooking for family
2ade7138-d04c-4256-951e-37e5816eda9f,321,Selling fish
9c4d502a-3646-4adb-97c5-8d1bf58511d2,284,Caring for children
bb890f52-b167-49fc-bddd-cc233fbfd5ec,284,Caring for children
db665a9f-3965-43d2-9826-d17f024565a9,284,Cooking for family
8086541c-57be-4ebc-b310-7a0547b93b78,285,Caring for children
0e446840-eba7-4363-b89f-e9fe73117b11,285,Cooking for family
8cb0bfaf-7ac6-4284-88eb-023023992034,271,Preparing gear for fishing
99c44146-d4fe-435e-8ff9-51619fed10cb,285,Cleaning fish
88de13c3-e3a2-4c43-8801-2ac62f9d4cf5,285,Caring for children
f14057ba-2591-4113-8e0a-6a5c564c6ed1,285,Caring for children
d960a9ec-8885-42e1-83a5-f2676d270cf5,281,Cooking for family
72b301da-ab81-4468-9f28-be396446f9f1,285,Selling fish
c4b26e84-46ba-46f7-98ed-82a4d9e28a28,285,Cleaning fish
63c60c17-93ad-4137-9252-440010f20074,285,Cleaning fish
ac1d33b6-a165-4e6d-b102-ac59a266a46f,285,Preparing gear for fishing
17f34a67-7751-4686-9eee-1b6f126c5fbe,285,Cleaning fish
9645bbd5-907f-4828-8379-edc4d2c6c19e,285,Cooking for family
956ab0d4-0bf4-4f9f-a1c1-0dfdaae0f420,271,Cooking for family
ce149497-1cb1-415a-8dd8-c64c1099a9c5,271,Preparing gear for fishing
e0719789-7f6f-4643-a19d-f6fc634566bb,271,Caring for livestock
c7b6d714-ed95-44f5-a5b7-a9bc4ae27ee4,321,Cooking for family
2378ec72-5a5f-49a0-95a9-4db674760b40,321,Caring for children
2378ec72-5a5f-49a0-95a9-4db674760b40,321,Cooking for family
00d37217-2e62-4d82-867f-aa809e95764f,321,Selling fish
3d0fc64e-b9d4-427d-a340-edb3288c344d,271,Caring for children
2cd4ddd9-0d3d-4d80-90c9-7ebac03f7d9a,271,Selling fish
e9f98c46-15ef-4f58-81bf-37887529d763,321,Selling fish
a1e65a1f-d2eb-4922-88e6-fdbdd8bfcbd0,321,Cooking for family
20bc315e-6410-41f2-b8d1-8133a54d07df,321,Cooking for family
3501f3aa-9861-4783-9501-c2df27d2ac76,321,Cleaning fish
f1803bbe-4c4e-4943-96b9-bd943f062223,321,Selling fish
ca8ee495-4e32-477e-a0e4-04d5490eedad,321,Cooking for family
b08f54c8-78f1-4e15-be67-d0555a2940ae,321,Cooking for family
b90f621e-6e1b-4d12-b888-3cdb36ab2e9a,321,Caring for children
84fc4691-c791-4379-9937-5dde0682fc42,285,Keeping the house
06f7aaca-03a1-4997-9e89-ade52bf83fa9,271,Keeping the house
46e35c5c-fa77-4e2d-abcb-edf75aa0794b,271,Keeping the house
b154381e-5b2d-4408-bc27-e362ccec3136,275,Caring for children
2e535541-9a9d-439b-aa1a-508f3b1485ba,275,Cooking for family
940c5770-bc62-46c7-bfba-46a9e7fcd55e,275,Caring for children
586b174f-4ce0-4843-8ec5-4518b2f496e4,275,Selling fish
64481bb4-ef2d-44cd-bcbf-b63b229ed16e,275,Caring for children
64481bb4-ef2d-44cd-bcbf-b63b229ed16e,275,Cleaning fish
bcd5b36c-d9cd-443b-9237-3bedae77517f,275,Cooking for family
bcd5b36c-d9cd-443b-9237-3bedae77517f,275,Cleaning fish
3331e2ee-e5eb-4c90-8eec-29f0e2cbd499,275,Cooking for family
3331e2ee-e5eb-4c90-8eec-29f0e2cbd499,275,Keeping the house
e798b4f3-4a9a-4f22-b597-11eb813b7521,275,Keeping the house
5609abfe-d264-4a0e-9caf-83bff815a20c,275,Keeping the house
5055107b-06a3-441b-ac39-060b2da6649b,275,Preparing gear for fishing
5055107b-06a3-441b-ac39-060b2da6649b,275,Selling fish
ae933092-6289-4b61-90f5-94d6fdc30659,275,Caring for children
3ff2e31d-c5fc-4973-8da7-0ea5c7ab40ee,275,Preparing gear for fishing
3ff2e31d-c5fc-4973-8da7-0ea5c7ab40ee,275,Caring for livestock
a49780d1-7951-4c5e-97b6-d2f56982891e,275,Cleaning fish
732410b1-1e01-46ac-8438-0ad11e6dcbac,275,Cooking for family
732410b1-1e01-46ac-8438-0ad11e6dcbac,275,Preparing gear for fishing
82cbb33d-8344-4144-81a0-f4a24d38ea92,275,Selling fish
ee0a80a0-b685-44f8-9530-29440e32e7b2,275,Cooking for family
af1b27f3-ca36-4153-b6bc-30c996f1ef72,275,Preparing gear for fishing
af1b27f3-ca36-4153-b6bc-30c996f1ef72,275,Cleaning fish
339eeb61-0539-4933-9fbe-4a810092cabd,275,Selling fish
950dd762-b214-4880-8c14-26dcbe567ae6,275,Keeping the house
cf6a9340-9c25-4929-9c6f-9ccce96e5033,275,Caring for livestock
63f46c00-90ff-4411-bc80-fb2706e803cd,275,Other
58490b0f-a947-4353-8da3-de03a3bca1f6,275,Caring for children
58490b0f-a947-4353-8da3-de03a3bca1f6,275,Caring for livestock
19b58c8d-dab1-4edb-a7f8-b163f4f37e51,275,Caring for children
58bb169d-5ce8-4cbb-9b41-5ca92f84c360,275,Caring for livestock
3eba73ff-7ab9-4630-ae10-74336f69588f,275,Caring for livestock
500eea85-46a8-430c-bf3e-d8069354ba1e,275,Caring for children
500eea85-46a8-430c-bf3e-d8069354ba1e,275,Keeping the house
c825faea-4a72-4426-9cb9-16361abb972a,275,Caring for children
c1a37613-3ee8-4c34-a102-3d2cc64dd46c,275,Caring for children
0445bbc7-19df-4c23-a36c-6e538db7d8ee,275,Caring for children
a6b2bbd3-9fb9-4b41-a148-626e10e496c3,275,Keeping the house
882b473f-9d7e-459f-b163-0c35f7c8502e,275,Cooking for family
3de382d8-e7df-47bf-b669-2b8dba928837,275,Caring for children
3de382d8-e7df-47bf-b669-2b8dba928837,275,Keeping the house
30f24ec2-de9d-4542-bdf2-f91f9b8770ce,275,Cooking for family
d84e1e4a-5b3e-4cf3-ab37-f0115deae5eb,275,Cleaning fish
9ed62092-4c3d-4301-81e7-07f57a50b440,275,Cooking for family
f4cff5fa-2d92-4d08-a9c7-ca580e5cecfe,275,Preparing gear for fishing
31872be5-8696-425d-a8d8-31bf02db6554,275,Cleaning fish
31872be5-8696-425d-a8d8-31bf02db6554,275,Selling fish
ed7a3f1d-f6ce-4c39-82e4-d97572b01447,275,Caring for children
22d73dab-0c72-49ad-8972-7e50103ffd3b,246,Keeping the house
e84374c8-8a50-4d5a-960c-3990673ab763,246,Preparing gear for fishing
467443e1-4d29-4cfa-97f5-affbb2a5aa1d,246,Caring for children
ae8bbc07-47f5-4ddf-bca0-395eea9e7353,246,Other
418da640-2924-4bb4-8e07-1cd9e073014b,275,Cooking for family
9c6208ac-f302-4345-9cde-619f7f55dc5b,246,Cooking for family
e52aa209-9624-443c-a74e-84a568e63aa7,246,Caring for children
c4d58694-b33a-471c-8959-92690f595b87,246,Cleaning fish
adb94503-e10a-4cb0-8d56-a9157ca7ca89,246,Caring for children
adb94503-e10a-4cb0-8d56-a9157ca7ca89,246,Cleaning fish
96a471f3-1014-4f13-8d55-75db40afdd9e,246,Caring for children
96a471f3-1014-4f13-8d55-75db40afdd9e,246,Cleaning fish
f1fa2f74-4baf-4969-b767-aa522c4993f0,246,Keeping the house
1335708c-41cb-4fa8-9e2c-18caa2a03ac4,246,Cleaning fish
f598aacd-3a21-440a-90d7-c59c17879896,246,Keeping the house
704b469f-33ec-4b90-9b15-3510c04fd70c,246,Cooking for family
fc7155cd-76f8-4e35-9979-c8475a847ea4,275,Keeping the house
cba42faa-add4-492e-b3b7-d0359c622f3d,271,Keeping the house
cb3e1407-10da-4411-a317-d051865d5293,271,Selling fish
e9b434e3-ca51-479b-8a0d-7a94021c94d8,271,Cooking for family
98d6892b-956b-4e06-9c0f-8bde03b38fa9,271,Cooking for family
6c77c791-b710-4058-8854-7af30a88ecca,271,Selling fish
06532108-68fc-4f74-8c21-a40a79be5378,271,Cooking for family
04452d59-8a82-4977-a57d-a6181c2b5d5e,271,Selling fish
d0ced98f-fa3f-4dbb-8e82-85f086e70a68,271,Caring for children
1ad9801e-78eb-4695-9255-7b1891d2aba9,255,Caring for children
b659fb4f-e2f6-4705-8860-f0c9435c1de9,255,Cleaning fish
5e8c594d-35c3-4ce7-8777-374a4de572ea,283,Selling fish
55aa5039-7887-42b2-92c0-ad3554a85e1d,283,Caring for children
498afeab-1ba5-4a96-be60-d57a057d64db,283,Caring for livestock
95000247-dc76-4693-b5d9-45bb1a7a7519,283,Cleaning fish
78145730-4c1d-4ac3-b921-504210e9254f,283,Caring for livestock
76a74d16-fee9-49ed-85e2-5c686c1784d8,283,Caring for children
da7a830b-6911-4b67-833d-2e2b169f80ac,283,Caring for children
da7a830b-6911-4b67-833d-2e2b169f80ac,283,Preparing gear for fishing
c07a4958-b110-4cfd-b18f-c60ff6376893,283,Cleaning fish
601203d1-48c8-4f17-b454-842bcae25ff3,283,Cooking for family
18cdf5e9-ea4d-4d5c-ad61-933e1ec0f2ba,283,Cooking for family
18cdf5e9-ea4d-4d5c-ad61-933e1ec0f2ba,283,Caring for livestock
5ed67754-3ca5-4dca-907e-33908d60e3f1,283,Caring for children
84ca605c-d988-45c8-9031-5eceed8a6111,283,Keeping the house
674b99ea-41a2-49d9-96d3-eba1f1c1397d,283,Selling fish
39c5edc4-50d5-4156-aa16-5486fddcb35a,283,Keeping the house
a06c921a-9041-4037-aa2e-d39dcd203bdf,283,Cooking for family
313bbb95-82ca-4456-9f77-066b488f88a7,283,Cooking for family
246a367e-f41c-41b1-9864-07f34c1ef3e9,283,Caring for children
ec75155b-18dd-4b8e-a7fc-149822a065bd,283,Cleaning fish
031916dd-1850-4555-8c27-5c5f527e33ac,283,Caring for children
6071e177-ffe0-406a-b4bb-ccecf2003f13,283,Keeping the house
34d34c1f-a2d2-4f5d-8481-f90868177b9f,283,Preparing gear for fishing
34d34c1f-a2d2-4f5d-8481-f90868177b9f,283,Cleaning fish
3798bdc4-bf72-42cd-85b7-1f586f52795c,283,Cooking for family
be00a5d8-e653-48f8-979e-573330ee38d5,283,Cooking for family
ecc0f1a4-5260-4264-9938-a8772c449cf9,275,Caring for children
24968f79-1fc1-4cc7-8f76-d3292965b8af,281,Keeping the house
a9f18c74-8767-41c3-bb65-83fc6af7bc38,281,Preparing gear for fishing
a9f18c74-8767-41c3-bb65-83fc6af7bc38,281,Selling fish
5545db29-715f-4823-b8ef-1b4b25977f3a,281,Preparing gear for fishing
8be8f749-5f31-4a76-90f8-e355763cdfba,281,Cleaning fish
f0ab81af-373b-4765-9e37-ca51c864a7c4,281,Caring for children
a1a2867a-357e-48c4-8990-86aadc801ada,281,Preparing gear for fishing
a1a2867a-357e-48c4-8990-86aadc801ada,281,Selling fish
a1a2867a-357e-48c4-8990-86aadc801ada,281,Keeping the house
37726375-ca3e-4dbb-8236-de3ac4b995a2,283,Preparing gear for fishing
dace8621-8117-49ef-be37-3d07425f3f35,283,Cooking for family
94472f59-eb9f-4176-ba28-6e3d66e5383f,283,Caring for children
3fc152de-5e9c-4b52-a284-fa8062b3c28e,283,Caring for children
d5c8d82e-f142-4b5f-a6b0-bf3f0a3ed6dd,283,Preparing gear for fishing
74e9183a-2514-436d-9d88-923076e95500,283,Caring for livestock
3b2b0b09-8695-4193-84b6-0c3ed2d983a0,283,Caring for children
d090d940-2faa-4e93-bef2-394fd63c4eab,283,Caring for children
b0da8cd8-7e24-44ed-9177-04b2d2592ef8,283,Cooking for family
483681ea-c1d2-451a-9104-aa8998204bf0,281,Selling fish
60deb542-ed0c-4e58-9bad-b0a306c05731,281,Cleaning fish
60deb542-ed0c-4e58-9bad-b0a306c05731,281,Keeping the house
2319873a-a73c-4f5a-8d5a-cacdf5e1b531,281,Cooking for family
011edfc9-8be0-43f7-9d74-0931dd31c02c,283,Preparing gear for fishing
618264bb-7a95-4ee8-85ee-b80d4b216372,283,Cooking for family
a320c6af-91ff-427b-a5ec-1c63ae91c257,283,Selling fish
a320c6af-91ff-427b-a5ec-1c63ae91c257,283,Keeping the house
895b2d46-8319-47aa-b3b5-3a308dfd22b2,282,Keeping the house
5c225133-f3a4-4354-9349-2bfcf09848b0,282,Cooking for family
96950a0c-166e-48f4-a818-ea940569af64,282,Preparing gear for fishing
af1eb8bf-b89e-4623-82b0-29a45cef755b,275,Keeping the house
2c74e0b0-932c-4bc4-85ef-098adac3b665,283,Cooking for family
2c74e0b0-932c-4bc4-85ef-098adac3b665,283,Keeping the house
d1e3edc9-2785-4878-9109-9cd4c59237b3,283,Selling fish
ff5f2a1a-c081-4b14-a9e2-062c29bb98ec,281,Selling fish
68f86a74-3ede-4910-87e5-d425c18bf61e,281,Preparing gear for fishing
6ea1dfd5-2f32-4f85-8664-d572a594a72f,253,Caring for children
83691ba9-f55d-4dbe-8bc5-41677bca9404,253,Keeping the house
ac12dacb-e9c4-4d9b-8883-1dd535e48eb4,281,Keeping the house
374d911e-d489-4d91-a3c1-083bd3f76153,281,Caring for children
53edbb88-d0f6-4acd-97f3-69d077b7ac5c,253,Cooking for family
4ff4d620-bc57-4077-9863-1d7c8bd0341c,320,Caring for children
ef0b000e-948d-4d09-8584-20252c09efa5,320,Cooking for family
d12e24db-0f8a-4e4f-8fa3-6a265987fa4f,320,Keeping the house
42b2c790-1b9a-41bc-918e-d57622a848b6,275,Caring for children
b8542739-acec-44ef-863a-58e2025edd11,320,Caring for children
0a1d5c4f-90d3-4421-b7d4-425f52bfc9db,282,Caring for children
06b54592-97d7-4523-b288-9fa4a5e82970,282,Caring for children
30032393-c8fe-466b-bffa-26604c2c8c99,320,Cleaning fish
30032393-c8fe-466b-bffa-26604c2c8c99,320,Preparing gear for fishing
5c8fd8ef-e143-4315-8aa5-586f3919cebd,320,Cooking for family
ed0be85b-354b-42c3-ac49-f30f9eb64eca,320,Cooking for family
9674edfb-8a07-4131-8053-ee836c793b6c,320,Selling fish
d2677a3b-418e-4253-8e27-9cc274c8ce69,320,Preparing gear for fishing
009f3e79-2822-44fe-b68f-89c1e9c06253,320,Caring for livestock
009f3e79-2822-44fe-b68f-89c1e9c06253,320,Keeping the house
69c5beed-ea0e-48ef-922a-1260d6a2c21d,320,Cooking for family
7251ce1e-66bf-46db-960b-ed6105f54968,320,Caring for children
be134b3a-7802-45a2-8704-7e405e1e429c,282,Caring for livestock
be134b3a-7802-45a2-8704-7e405e1e429c,282,Keeping the house
fdcce1ac-2819-4bb5-8cf0-eb4f8a2d0129,282,Cooking for family
d8824ff3-e9aa-474b-9262-c0e4fa97a68b,282,Caring for livestock
04b88383-9162-4e60-a3e1-edfaeb62ccd8,282,Cooking for family
97537e1a-d591-448a-96dd-c3194ed02eeb,282,Keeping the house
fb45a6cd-d12c-44af-9b45-5033e52b17a1,282,Cooking for family
661c90eb-5ac3-42e4-8c2a-ec28b9904e81,282,Preparing gear for fishing
25e1fd24-1bd8-49b2-8245-75daf0956517,282,Preparing gear for fishing
75706659-187f-4f62-b076-3fbeb1c7d85a,282,Selling fish
14b42577-adb3-49cf-9ffd-0261f72a641c,282,Caring for livestock
59fc3bde-e872-442f-b88e-fabed0b8cd20,282,Caring for children
59fc3bde-e872-442f-b88e-fabed0b8cd20,282,Keeping the house
881b7457-1268-48c5-ae3e-50c8ecf65c93,282,Caring for children
6ca081df-9c3f-4ef8-85f4-804262948d9a,282,Caring for children
6a26d1f0-5108-4856-9c8d-3b41d8facf38,282,Cleaning fish
b027c53a-a9e3-4827-bc42-b967a72424eb,282,Keeping the house
069d92f6-9326-47b5-9f45-7e5601244964,282,Cooking for family
069d92f6-9326-47b5-9f45-7e5601244964,282,Keeping the house
e9c98010-d166-4dad-b57f-e82df85503c2,282,Preparing gear for fishing
ecba4557-89ad-4944-9461-3ab7778a8009,320,Keeping the house
4a0504f0-abfc-418b-af52-ee480461ad10,320,Keeping the house
656de9ba-fc91-4079-8fa8-584c9c4e2a86,320,Caring for children
656de9ba-fc91-4079-8fa8-584c9c4e2a86,320,Cooking for family
d1b18add-9d77-4ffa-8348-a9d6b43b6284,320,Cooking for family
1e2d4031-8ab3-4435-ac74-81584c72ab28,320,Caring for children
846b5682-667b-444d-b2f5-88e022dc59ff,320,Caring for children
0ff1cd2d-0e7c-4634-a0a1-1c4eedc712b6,320,Caring for children
0ff1cd2d-0e7c-4634-a0a1-1c4eedc712b6,320,Cooking for family
f5352fc6-f163-4a9f-a963-64667e1c891d,320,Cooking for family
3ac3912e-1fb4-4347-8c6d-adee6bae04c7,282,Caring for children
bd839d1c-8eb8-4637-8c80-d1f303b80d8b,282,Caring for children
07ae8656-814c-4c50-b4bf-7925814479b1,282,Caring for children
5d3ac18f-5088-4e7f-b49a-7028c2a4d43a,282,Cooking for family
fb0e032f-f223-430a-bd84-7cdea16b696e,282,Caring for children
66dee966-0b67-4568-be2d-f3167c9e8354,282,Keeping the house
87fe70e3-d584-4ebc-b8b0-0eee23f8a0ce,282,Caring for children
2c7c1b3b-ea1b-42ea-bea9-14e14ab02dd1,282,Cooking for family
6da30084-2570-4790-a024-7235a876936a,282,Keeping the house
e4b1ec1b-41eb-446d-ab34-aaed5b15cc57,282,Keeping the house
dd467bb5-0b6e-4d36-8267-0db37dd5897a,282,Caring for children
97aca562-abd0-48a3-9f96-950d20d4ca4b,286,Keeping the house
6d8a9b8f-7eaa-4e83-b7a2-3015aeec2bcf,286,Keeping the house
ca59e7f7-9f47-4def-b09c-ea00d652f879,286,Cleaning fish
7ab2cf9d-5953-4795-8a26-6f3445a022e7,286,Keeping the house
030cd7e4-7889-4c47-b3bc-3239c2edcdbc,286,Caring for children
